repo_id,repo_name,n_stars,n_stars_low_activity,n_stars_latest,p_stars_low_activity
MDEwOlJlcG9zaXRvcnk1NDk5NDEwMw==,floating-ui/floating-ui,11950,100,29776.0,0.008368200836820083
MDEwOlJlcG9zaXRvcnkyODMyMTE5MDE=,yuliskov/SmartTubeNext,12430,104,18885.0,0.0083668543845535
MDEwOlJlcG9zaXRvcnkxMjg2MjQ0NTM=,NervJS/taro,17821,149,35401.0,0.008360922507154481
MDEwOlJlcG9zaXRvcnkxMjA4MDU1MQ==,tsenart/vegeta,12108,101,23406.0,0.008341592335645853
MDEwOlJlcG9zaXRvcnk3NTE1ODYyMA==,lin-xin/vue-manage-system,12349,103,18769.0,0.00834075633654547
R_kgDOHE14iw,hiroi-sora/Umi-OCR,24940,208,26020.0,0.008340016038492382
R_kgDOKCMNog,alexeygrigorev/mlbookcamp-code,6119,51,279.0,0.008334695211635889
MDEwOlJlcG9zaXRvcnkxMjQzNjU3OTk=,federico-busato/Modern-CPP-Programming,10686,89,11862.0,0.008328654314055774
MDEwOlJlcG9zaXRvcnkxMDI1NzgzNDU=,coolsnowwolf/lede,28697,239,29595.0,0.0083283966965188
MDEwOlJlcG9zaXRvcnkzNjUzNTE1Ng==,reduxjs/redux,15380,128,60834.0,0.008322496749024707
MDEwOlJlcG9zaXRvcnkxMzc3ODY3,locustio/locust,14789,123,24656.0,0.008316992359185881
MDEwOlJlcG9zaXRvcnkxMTU1MTUzOA==,koajs/koa,10706,89,35160.0,0.008313095460489445
MDEwOlJlcG9zaXRvcnkzODU1ODU3OA==,nativefier/nativefier,10113,84,34864.0,0.00830614061109463
MDEwOlJlcG9zaXRvcnkxNTM3OTYyMA==,PCSX2/pcsx2,8920,74,11579.0,0.008295964125560539
MDEwOlJlcG9zaXRvcnkxNTQ3NDc1Nzc=,google-research/bert,23637,196,37931.0,0.008292084443880358
MDEwOlJlcG9zaXRvcnkzMDUxMzI4NzQ=,newbee-ltd/newbee-mall-vue3-app,6154,51,6016.0,0.008287292817679558
R_kgDOJwwGvg,mlabonne/llm-course,35849,297,37674.0,0.008284749923289352
MDEwOlJlcG9zaXRvcnkxMzEyNDgwMg==,influxdata/influxdb,13278,110,28710.0,0.00828438017773761
MDEwOlJlcG9zaXRvcnkyODA1Njc1Nzk=,NaiboWang/EasySpider,32376,268,34657.0,0.008277736595008649
R_kgDOKePR1A,fishaudio/fish-speech,12223,101,12753.0,0.008263110529329952
MDEwOlJlcG9zaXRvcnk2NTIzMzYzMw==,vercel/pkg,9201,76,24301.0,0.008259971742201935
MDEwOlJlcG9zaXRvcnkxNTc3NjAxMg==,ytisf/theZoo,7023,58,11192.0,0.008258578954862594
MDEwOlJlcG9zaXRvcnk2NTIxNDE5MQ==,envoyproxy/envoy,15625,129,24796.0,0.008256
R_kgDOJAxkmA,Nutlope/roomGPT,9454,78,9924.0,0.008250475988999365
MDEwOlJlcG9zaXRvcnkyNzYwMDgxNjQ=,blackmatrix7/ios_rule_script,17823,147,17605.0,0.008247769735734725
MDEwOlJlcG9zaXRvcnkxNDE5NDE3NA==,alex/what-happens-when,16611,137,39910.0,0.008247546806333153
MDEwOlJlcG9zaXRvcnkxMDE3ODI2NDc=,facebookresearch/fairseq,13706,113,30224.0,0.008244564424339705
MDEwOlJlcG9zaXRvcnkyMjI4MTM5NzI=,abbodi1406/KMS_VL_ALL_AIO,8613,71,8482.0,0.008243353070939277
MDEwOlJlcG9zaXRvcnkyMDYxOTAzNg==,pi-hole/pi-hole,34237,282,48645.0,0.00823670298215381
MDEwOlJlcG9zaXRvcnkzNjc4NzMx,webpack/webpack,19441,160,64595.0,0.008230029319479451
MDEwOlJlcG9zaXRvcnkxNjQxNDA3NTY=,files-community/Files,33923,279,34004.0,0.008224508445597382
MDEwOlJlcG9zaXRvcnk5MTk0ODU0MA==,ranaroussi/yfinance,13014,107,13131.0,0.00822191486091901
MDEwOlJlcG9zaXRvcnkzMTc4MzYyNDg=,GorvGoyl/Clone-Wars,27495,226,27704.0,0.008219676304782687
R_kgDOLTcIUw,karpathy/minbpe,8638,71,9076.0,0.00821949525353091
MDEwOlJlcG9zaXRvcnkzMDEwMTg5Mw==,taojy123/KeymouseGo,6936,57,7013.0,0.008217993079584774
MDEwOlJlcG9zaXRvcnkxNjU2MzU4Nw==,cockroachdb/cockroach,14610,120,29959.0,0.008213552361396304
MDEwOlJlcG9zaXRvcnkyMzYwOTU1NzY=,backstage/backstage,19490,160,27864.0,0.008209338122113904
MDEwOlJlcG9zaXRvcnk0NTUxMjk4OQ==,xitu/gold-miner,13408,110,33693.0,0.008204057279236277
MDEwOlJlcG9zaXRvcnkxODkyMDU2NjM=,qinguoyi/TinyWebServer,16335,134,16517.0,0.008203244566880931
MDEwOlJlcG9zaXRvcnk2OTg4MDIw,SheetJS/sheetjs,17438,143,35013.0,0.008200481706617732
R_kgDOGVrn2g,Evil0ctal/Douyin_TikTok_Download_API,8417,69,8818.0,0.008197695140786504
R_kgDOHoRNyA,imputnet/cobalt,10023,82,14861.0,0.008181183278459543
MDEwOlJlcG9zaXRvcnkxMjQ0OTI2MTA=,xiandanin/magnetW,9906,81,11628.0,0.00817686250757117
R_kgDOHfkVVw,TheRamU/Fay,6374,52,8951.0,0.00815814245371823
R_kgDOI2oX4A,Stirling-Tools/Stirling-PDF,29196,238,43135.0,0.008151801616659817
MDEwOlJlcG9zaXRvcnkzMzg3MTk5NjI=,KRTirtho/spotube,29827,243,29529.0,0.008146980923324505
R_kgDOKq2n8Q,netease-youdao/EmotiVoice,7121,58,7282.0,0.008144923465805365
R_kgDOKpSyXw,langchain-ai/opengpts,6139,50,6438.0,0.00814464896562958
MDEwOlJlcG9zaXRvcnkxMjg3OTY5MjA=,Mikoto10032/DeepLearning,13522,110,14124.0,0.008134891288270966
MDEwOlJlcG9zaXRvcnkxMDY1NDkxNzk=,bromite/bromite,6149,50,5820.0,0.00813140348024069
MDEwOlJlcG9zaXRvcnkxNjM1OTEyNzg=,GitHubDaily/GitHubDaily,28670,233,32075.0,0.008126961981164981
MDEwOlJlcG9zaXRvcnk2NTcxMTUyMg==,PaddlePaddle/Paddle,14032,114,22114.0,0.008124287343215507
MDEwOlJlcG9zaXRvcnk2Nzk2MjY0OA==,vuetifyjs/vuetify,23052,187,39714.0,0.008112094395280236
MDEwOlJlcG9zaXRvcnkxMzAxNjA3OTU=,HMBSbige/ShadowsocksR-Windows,7649,62,6985.0,0.008105634723493267
MDEwOlJlcG9zaXRvcnk3NjkxNjMx,moby/moby,19030,154,68526.0,0.008092485549132947
MDEwOlJlcG9zaXRvcnkxMDExMzgzMTU=,d2l-ai/d2l-zh,52518,425,61793.0,0.00809246353631136
MDEwOlJlcG9zaXRvcnkxNTgzMzY2NzU=,LingCoder/OnJava8,17555,142,16350.0,0.008088863571632014
MDEwOlJlcG9zaXRvcnkyNzczNzM5Mw==,qmk/qmk_firmware,13869,112,18077.0,0.008075564207945779
R_kgDOHL0RdA,geekan/HowToLiveLonger,29610,239,29815.0,0.008071597433299561
MDEwOlJlcG9zaXRvcnk4NzUzNjA0Ng==,janishar/mit-deep-learning-book-pdf,6944,56,12769.0,0.008064516129032258
MDEwOlJlcG9zaXRvcnk1NDA1NjU0,pcottle/learnGitBranching,18478,149,30502.0,0.008063643251434138
MDEwOlJlcG9zaXRvcnk2NTc1MDI0MQ==,expo/expo,27160,219,33147.0,0.008063328424153167
MDEwOlJlcG9zaXRvcnk5MjExMTUwOQ==,zadam/trilium,22991,185,26905.0,0.008046626940976903
MDEwOlJlcG9zaXRvcnk0NTQzMTg5OA==,bvaughn/react-virtualized,11322,91,26307.0,0.008037449213919802
MDEwOlJlcG9zaXRvcnkxMjYxNzg2ODM=,halo-dev/halo,29642,238,33437.0,0.00802914783078065
R_kgDOJFTFpw,MatsuriDayo/NekoBoxForAndroid,10740,86,11066.0,0.008007448789571695
MDEwOlJlcG9zaXRvcnkxMTAzNjA3,jenkinsci/jenkins,11375,91,23049.0,0.008
MDEwOlJlcG9zaXRvcnkyMDIwNjU5MA==,rougier/numpy-100,9135,73,12037.0,0.007991242474001094
MDEwOlJlcG9zaXRvcnk1OTc3MTQyNQ==,zephyrproject-rtos/zephyr,8635,69,10598.0,0.00799073537927041
MDEwOlJlcG9zaXRvcnk2MzUzOTA1NQ==,jaywcjlove/awesome-mac,47851,382,75446.0,0.007983114250485883
,ix64/unlock-music,7767,62,,0.007982490021887473
R_kgDOG-3nPA,openai/openai-cookbook,55917,446,58803.0,0.00797610744496307
MDEwOlJlcG9zaXRvcnk2NTI1Mg==,jekyll/jekyll,14421,115,49016.0,0.007974481658692184
MDEwOlJlcG9zaXRvcnkxNzUwNTIyMjU=,sfyc23/EverydayWechat,6398,51,9980.0,0.007971241012816505
MDEwOlJlcG9zaXRvcnkyNDE2NTk2MTA=,OpenIntelWireless/itlwm,6277,50,6848.0,0.007965588657001752
MDEwOlJlcG9zaXRvcnkxMzgzMzE1NzM=,sebastianruder/NLP-progress,12692,101,22560.0,0.007957768673179957
MDEwOlJlcG9zaXRvcnkyNjc4NDgyNw==,dotnet/core,11447,91,20896.0,0.0079496811391631
MDEwOlJlcG9zaXRvcnk2MDI0NjM1OQ==,ClickHouse/ClickHouse,29334,233,36931.0,0.007943001295425104
MDEwOlJlcG9zaXRvcnkyMTM1MjcwMjA=,wuxingsanren/wildcat-vip-account,8061,64,6903.0,0.007939461605259893
MDEwOlJlcG9zaXRvcnk3MTIyNTk0,directus/directus,23197,184,27322.0,0.007932060180195715
MDEwOlJlcG9zaXRvcnkxNTYwMTg=,redis/redis,25097,199,66492.0,0.00792923456986891
MDEwOlJlcG9zaXRvcnkxNzY5NjMxMDk=,peterq/pan-light,14267,113,12081.0,0.007920375692156725
R_kgDOKBCaZg,Plachtaa/VALL-E-X,7208,57,7581.0,0.007907880133185349
R_kgDOIkaKgQ,openai/point-e,6323,50,6483.0,0.007907638779060573
MDEwOlJlcG9zaXRvcnkyNzcxNjg5NTc=,eugeneyan/applied-ml,26563,210,27195.0,0.00790573353913338
MDEwOlJlcG9zaXRvcnk0OTEyMjc0Mg==,Wechat-Group/WxJava,15822,125,29749.0,0.007900391859436228
MDEwOlJlcG9zaXRvcnkxMDI1MjMzMDQ=,fchollet/deep-learning-with-python-notebooks,11901,94,18549.0,0.00789849592471221
MDEwOlJlcG9zaXRvcnk3NTQxMzEzMA==,isl-org/Open3D,6338,50,11280.0,0.007888923950773114
MDEwOlJlcG9zaXRvcnkyOTAyODc3NQ==,facebook/react-native,48273,380,118480.0,0.007871895262361983
MDEwOlJlcG9zaXRvcnk2MzE4ODY1MA==,microsoft/api-guidelines,12834,101,22686.0,0.007869721053451769
MDEwOlJlcG9zaXRvcnk1MTExNzgzNw==,tensorflow/models,28088,221,76986.0,0.00786812873825121
MDEwOlJlcG9zaXRvcnk4Njg5Nzk2Mw==,ZLMediaKit/ZLMediaKit,10425,82,13761.0,0.007865707434052759
R_kgDOHvghIw,upscayl/upscayl,28138,221,30192.0,0.007854147416305352
MDEwOlJlcG9zaXRvcnkxOTA4NDUyNjc=,n64decomp/sm64,7513,59,7605.0,0.007853054705177692
MDEwOlJlcG9zaXRvcnkyMjA4MDkzOTM=,Textualize/rich,18465,145,49042.0,0.00785269428648795
MDEwOlJlcG9zaXRvcnkzNDgyNTg3MzY=,ahmedbahaaeldin/From-0-to-Research-Scientist-resources-guide,7269,57,7452.0,0.007841518778373916
MDEwOlJlcG9zaXRvcnkxNDA0MTI4NjQ=,kgretzky/evilginx2,8296,65,10713.0,0.0078351012536162
MDEwOlJlcG9zaXRvcnkyODEwMjky,pbatard/rufus,20695,162,28477.0,0.007827977772408795
R_kgDOJXTs2A,Vision-CAIR/MiniGPT-4,24151,189,25326.0,0.007825762908368183
MDEwOlJlcG9zaXRvcnkxNDI0NDcw,moment/moment,9458,74,47962.0,0.007824064284203848
R_kgDOG_j-6w,gojue/ecapture,7679,60,13008.0,0.007813517385076182
MDEwOlJlcG9zaXRvcnk3NTY5NTc4,discourse/discourse,15362,120,41955.0,0.007811482879833355
MDEwOlJlcG9zaXRvcnkxNTM4NjYyMzI=,TheCherno/Hazel,11010,86,11623.0,0.007811080835603996
MDEwOlJlcG9zaXRvcnk0NDg4MjIwMQ==,MunGell/awesome-for-beginners,59628,465,68063.0,0.0077983497685651035
MDEwOlJlcG9zaXRvcnk0MTk4NjM2OQ==,pingcap/tidb,19382,151,36990.0,0.00779073367041585
MDEwOlJlcG9zaXRvcnk1MTUyMjg1,square/okhttp,15152,118,45757.0,0.007787750791974656
MDEwOlJlcG9zaXRvcnkxOTU0MDg2NDA=,NLP-LOVE/ML-NLP,16054,125,15832.0,0.007786221502429301
MDEwOlJlcG9zaXRvcnkxMjg4ODk5Mw==,home-assistant/home-assistant,7837,61,71885.0,0.007783590659691209
MDEwOlJlcG9zaXRvcnkxMjE3NjE0,xbmc/xbmc,10025,78,18308.0,0.007780548628428928
MDEwOlJlcG9zaXRvcnkxMzg2MzQyOTg=,microsoft/MS-DOS,17356,135,30647.0,0.007778289928554966
MDEwOlJlcG9zaXRvcnk5MjQ0Mzk4MA==,jgraph/drawio-desktop,48764,379,50053.0,0.007772126978918875
MDEwOlJlcG9zaXRvcnkyMTQ2NzExMA==,explosion/spaCy,17153,133,29758.0,0.0077537457004605605
R_kgDOIlmzKw,tiann/KernelSU,9546,74,9894.0,0.007751937984496124
R_kgDOJ-qZHA,karpathy/llama2.c,16537,128,17239.0,0.007740218903065852
MDEwOlJlcG9zaXRvcnkxMjc3NjkyMzE=,DIYgod/RSSHub,25335,196,32554.0,0.007736333135977896
R_kgDOK4sStA,infiniflow/ragflow,17332,134,18385.0,0.007731363951073159
R_kgDOKK-33g,facebookresearch/codellama,13329,103,15922.0,0.007727511441218396
MDEwOlJlcG9zaXRvcnk3MTk0ODQ5OA==,localstack/localstack,38314,296,55663.0,0.007725635537923475
MDEwOlJlcG9zaXRvcnk0MzcyMzE2MQ==,helm/helm,15546,120,26837.0,0.007719027402547279
MDEwOlJlcG9zaXRvcnk1MjI4MTI4Mw==,mastodon/mastodon,23336,180,46863.0,0.007713404182379157
MDEwOlJlcG9zaXRvcnkyNTk5OTE3Nzg=,openai/jukebox,7909,61,7785.0,0.00771273233025667
R_kgDOI2oX4A,Frooodle/Stirling-PDF,12715,98,43135.0,0.007707432166732206
MDEwOlJlcG9zaXRvcnk1NDM0Njc5OQ==,public-apis/public-apis,259191,1997,313431.0,0.007704742834434838
MDEwOlJlcG9zaXRvcnk3MTI1MzA=,fabricjs/fabric.js,16368,126,28826.0,0.0076979472140762464
MDEwOlJlcG9zaXRvcnkyMDc2NDUwODM=,TanStack/query,15199,117,41923.0,0.00769787486018817
MDEwOlJlcG9zaXRvcnkyNTEzODM1NTM=,electronicarts/CnC_Remastered_Collection,19127,147,18327.0,0.00768547080043917
MDEwOlJlcG9zaXRvcnkxNDEyNTI1NA==,hashicorp/consul,13408,103,28276.0,0.007681980906921241
MDEwOlJlcG9zaXRvcnk5NTg3Njc3NQ==,elsewhencode/project-guidelines,11070,85,29372.0,0.0076784101174345075
MDEwOlJlcG9zaXRvcnkyMDEwMjU3Nzc=,mamoe/mirai,14980,115,14368.0,0.007676902536715621
MDEwOlJlcG9zaXRvcnkxODYzMDkyOTY=,lettier/3d-game-shaders-for-beginners,13683,105,17781.0,0.007673755755316817
MDEwOlJlcG9zaXRvcnkyMTI3NzM4MDI=,izackwu/TeachYourselfCS-CN,10301,79,19694.0,0.007669158334142316
MDEwOlJlcG9zaXRvcnkxMDU4MDg3Njc=,aws/aws-cdk,9259,71,11555.0,0.0076682147100118805
MDEwOlJlcG9zaXRvcnkzMzkwMjQz,servo/servo,14867,114,27992.0,0.007667989506961727
MDEwOlJlcG9zaXRvcnk4Mzk5OTcwMA==,sdmg15/Best-websites-a-programmer-should-visit,35663,273,61248.0,0.007654992569329558
MDEwOlJlcG9zaXRvcnkxOTg4Nzg4ODg=,twbs/icons,7325,56,7360.0,0.007645051194539249
MDEwOlJlcG9zaXRvcnk2NTIwNzg0,RPCS3/rpcs3,9291,71,15277.0,0.0076418038962436765
MDEwOlJlcG9zaXRvcnk4NzUyMDAwMw==,iGhibli/iOS-DeviceSupport,6680,51,8088.0,0.007634730538922155
MDEwOlJlcG9zaXRvcnk0Mjc5Njgy,fish-shell/fish-shell,13895,106,25827.0,0.007628643396905362
MDEwOlJlcG9zaXRvcnkyMjg4NzA5NA==,tesseract-ocr/tesseract,35016,267,61291.0,0.007625085675119945
R_kgDOI89zkg,Mikubill/sd-webui-controlnet,16136,123,16889.0,0.007622706990580069
R_kgDOJUCpQQ,suno-ai/bark,34115,260,35507.0,0.007621280961453906
MDEwOlJlcG9zaXRvcnkzNTk2OTA2MQ==,google/styleguide,18371,140,37295.0,0.0076207065483642695
MDEwOlJlcG9zaXRvcnkxMzc3MjQ0ODA=,hasura/graphql-engine,22186,169,31093.0,0.007617416388713603
MDEwOlJlcG9zaXRvcnkzNDE2MzIwNg==,cheat-engine/cheat-engine,12344,94,14776.0,0.0076150356448477
R_kgDOKf-eLA,ZachGoldberg/Startup-CTO-Handbook,9721,74,10138.0,0.0076123855570414565
R_kgDOIkVH_g,fuergaosi233/wechat-chatgpt,13275,101,13236.0,0.007608286252354049
MDEwOlJlcG9zaXRvcnkzNDAyNTM3,h5bp/Front-end-Developer-Interview-Questions,21315,162,59578.0,0.0076002814919071075
R_kgDOJN9KGA,h2oai/h2ogpt,10804,82,11284.0,0.007589781562384302
MDEwOlJlcG9zaXRvcnk0NTA1NTY5Mw==,balena-io/etcher,16081,122,29462.0,0.007586592873577514
R_kgDOI4SeyQ,lllyasviel/ControlNet,28735,218,29927.0,0.007586566904471899
MDEwOlJlcG9zaXRvcnkxNzQ4ODgwNDU=,andkret/Cookbook,12392,94,13616.0,0.007585539057456424
MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,facebook/react,112545,853,227939.0,0.007579190546003821
MDEwOlJlcG9zaXRvcnkxNzAzMjY5Mjk=,goabstract/Awesome-Design-Tools,14140,107,33492.0,0.007567185289957567
MDEwOlJlcG9zaXRvcnk2NzE4Njk2OA==,chinese-poetry/chinese-poetry,35227,266,47950.0,0.007551026201493173
MDEwOlJlcG9zaXRvcnkxMzg1NTQ3Ng==,go-gorm/gorm,19214,145,36655.0,0.0075465806182991564
MDEwOlJlcG9zaXRvcnkzMzA0MTcxMQ==,ryanhanwu/How-To-Ask-Questions-The-Smart-Way,24405,184,30600.0,0.007539438639623028
MDEwOlJlcG9zaXRvcnkxNjI3MjMxMDQ=,OWASP/CheatSheetSeries,21389,161,27723.0,0.0075272336247603905
MDEwOlJlcG9zaXRvcnkyMDk2NTc5,markedjs/marked,14749,111,32905.0,0.007525933961624517
MDEwOlJlcG9zaXRvcnk1NTc5ODA=,socketio/socket.io,17276,130,60978.0,0.007524890020838157
MDEwOlJlcG9zaXRvcnkzMzc1OTQzMjk=,pppscn/SmsForwarder,16626,125,17519.0,0.00751834476121737
,b3log/baidu-netdisk-downloaderx,13704,103,,0.007516053706946877
MDEwOlJlcG9zaXRvcnkxOTg0NDE2MTE=,ricklamers/gridstudio,9452,71,8878.0,0.00751163774862463
MDEwOlJlcG9zaXRvcnkxNTMwODQ5OQ==,SortableJS/Sortable,12657,95,29503.0,0.007505728055621395
MDEwOlJlcG9zaXRvcnkxNDU2NzAyMzQ=,open-mmlab/mmdetection,25463,191,29214.0,0.007501079998429093
MDEwOlJlcG9zaXRvcnkyMTM0NjAyODU=,jasontaylordev/CleanArchitecture,15868,119,16748.0,0.00749936980085707
MDEwOlJlcG9zaXRvcnkyMTY0ODAwMQ==,akullpp/awesome-java,22433,168,41509.0,0.007488967146614363
MDEwOlJlcG9zaXRvcnkyMDE1NzAyMTk=,responsively-org/responsively-app,16166,121,22450.0,0.0074848447358653964
MDEwOlJlcG9zaXRvcnk3MDkwNTQ3OA==,floodsung/Deep-Learning-Papers-Reading-Roadmap,16968,127,37998.0,0.007484677039132485
MDEwOlJlcG9zaXRvcnk3NDE3NTgwNQ==,istio/istio,19249,144,35790.0,0.007480908099122032
MDEwOlJlcG9zaXRvcnkxMjY1NzM2Njg=,Vay-keen/Machine-learning-learning-notes,7219,54,7265.0,0.007480260423881424
MDEwOlJlcG9zaXRvcnkxNjY1MzU5NzQ=,Advanced-Frontend/Daily-Interview-Question,21526,161,27390.0,0.007479327325095234
MDEwOlJlcG9zaXRvcnk1MTI3MDczOQ==,viatsko/awesome-vscode,10964,82,24904.0,0.007479022254651587
MDEwOlJlcG9zaXRvcnk3NTg3MDM4,alibaba/canal,19953,149,28390.0,0.0074675487395379145
MDEwOlJlcG9zaXRvcnk4NDUzMzE1OA==,yunjey/pytorch-tutorial,19959,149,29916.0,0.007465303872939526
R_kgDOLokaUg,princeton-nlp/SWE-agent,12593,94,13386.0,0.00746446438497578
MDEwOlJlcG9zaXRvcnk4MjA1NjAy,mybatis/mybatis-3,9917,74,19719.0,0.007461934052636886
R_kgDOJx09RA,chat2db/Chat2DB,14474,108,14973.0,0.007461655382064392
MDEwOlJlcG9zaXRvcnkxNzkzNTQyODI=,acidanthera/OpenCorePkg,13815,103,13306.0,0.007455664133188563
R_kgDOLk3bGg,stanford-oval/storm,11267,84,11814.0,0.007455400727789119
MDEwOlJlcG9zaXRvcnkyMTI2MTMwNDk=,cli/cli,39711,296,36849.0,0.007453854095842462
MDEwOlJlcG9zaXRvcnk5MzM1NDI2MA==,lllyasviel/style2paints,9123,68,18004.0,0.007453688479666776
R_kgDOJFL2oQ,openai-translator/openai-translator,8456,63,23696.0,0.0074503311258278145
MDEwOlJlcG9zaXRvcnkzMzAxNDgxMQ==,notepad-plus-plus/notepad-plus-plus,16945,126,22687.0,0.007435821776335202
MDEwOlJlcG9zaXRvcnk1MTc2OTY4OQ==,sindresorhus/refined-github,7140,53,24417.0,0.00742296918767507
R_kgDOIPDwlg,langchain-ai/langchain,38126,283,92972.0,0.007422756124429523
R_kgDOITROHQ,pynecone-io/pynecone,9030,67,19520.0,0.007419712070874862
MDEwOlJlcG9zaXRvcnkxNTc4MTMxODA=,microsoft/ai-edu,13344,99,13522.0,0.007419064748201439
MDEwOlJlcG9zaXRvcnkyMTc5NDMzNjE=,doocs/source-code-hunter,21596,160,22059.0,0.007408779403593258
MDEwOlJlcG9zaXRvcnkyOTA5NDI5,nicolargo/glances,13781,102,26463.0,0.007401494811697265
R_kgDOH5SuNQ,midudev/preguntas-entrevista-react,6766,50,6909.0,0.0073898906296186815
MDEwOlJlcG9zaXRvcnkzMDkwNzc3NA==,spmallick/learnopencv,15178,112,21100.0,0.007379101330873633
MDEwOlJlcG9zaXRvcnkxODg2NjA2NjM=,CorentinJ/Real-Time-Voice-Cloning,52180,385,52278.0,0.00737830586431583
MDEwOlJlcG9zaXRvcnkzNzg1MzYwMjU=,OffcierCia/DeFi-Developer-Road-Map,9902,73,9760.0,0.007372248030700869
MDEwOlJlcG9zaXRvcnkzNjgwNDQ4Ng==,tqdm/tqdm,18864,139,28432.0,0.007368532654792197
MDEwOlJlcG9zaXRvcnkxMzg0MDI0MQ==,freeCodeCamp/devdocs,15892,117,35072.0,0.007362194815001258
MDEwOlJlcG9zaXRvcnkyMjA2OTUz,tj/commander.js,11977,88,26634.0,0.007347415880437505
MDEwOlJlcG9zaXRvcnkxNTI4NzAzNzI=,ruanyf/weekly,41518,305,46756.0,0.007346211281853654
MDEwOlJlcG9zaXRvcnkzMTk3NTg5NjQ=,rocky-linux/rocky,8723,64,9599.0,0.007336925369712255
MDEwOlJlcG9zaXRvcnkxNzk4OTM0OTQ=,ddbourgin/numpy-ml,15826,116,15298.0,0.00732971060280551
MDEwOlJlcG9zaXRvcnkzNDA5Ng==,leachim6/hello-world,7914,58,10934.0,0.007328784432650998
MDEwOlJlcG9zaXRvcnkxMTg4NTg3Mzk=,dwmkerr/hacker-laws,19518,143,25755.0,0.007326570345322267
MDEwOlJlcG9zaXRvcnkyMTkzNTAzMQ==,fffaraz/awesome-cpp,41090,301,59047.0,0.007325383304940375
MDEwOlJlcG9zaXRvcnk0MDk5NzQ4Mg==,vim/vim,21984,161,36226.0,0.007323508005822417
MDEwOlJlcG9zaXRvcnk4ODQzNjgz,chartjs/Chart.js,23495,172,64487.0,0.007320706533304958
R_kgDOGgqEFA,AUK9527/Are-u-ok,8480,62,8788.0,0.007311320754716981
MDEwOlJlcG9zaXRvcnkyNjE3ODc3NTg=,bradtraversy/design-resources-for-developers,58583,428,58444.0,0.0073058737176313945
R_kgDOJFL2oQ,yetone/openai-translator,14786,108,23696.0,0.007304206681996483
MDEwOlJlcG9zaXRvcnk4NTU0MTIxOA==,ascoders/weekly,17254,126,28465.0,0.007302654456937522
R_kgDOHNAj7g,android/nowinandroid,16024,117,16608.0,0.007301547678482277
R_kgDOJ-2MVA,rasbt/LLMs-from-scratch,26718,195,28038.0,0.007298450482820571
MDEwOlJlcG9zaXRvcnkxNTkxNTI5MDQ=,zhangdaiscott/jeecg-boot,21131,154,40182.0,0.007287870900572618
MDEwOlJlcG9zaXRvcnkyNTU1NTgzNDU=,fuzhengwei/CodeGuide,11116,81,11119.0,0.007286793810723282
R_kgDOMNlpaQ,exo-explore/exo,8521,62,9083.0,0.007276141297969722
MDEwOlJlcG9zaXRvcnkzMzE5MDQw,id-Software/DOOM,10047,73,13959.0,0.007265850502637603
MDEwOlJlcG9zaXRvcnkxMzU1MTYyNzA=,k3s-io/k3s,13099,95,27744.0,0.007252462020001527
MDEwOlJlcG9zaXRvcnkzMzA5MTQ3MTc=,unifyai/ivy,13789,100,14021.0,0.007252157516861266
R_kgDOG3j-aQ,Avaiga/taipy,11449,83,12147.0,0.007249541444667657
MDEwOlJlcG9zaXRvcnkyMjIxODMwNzQ=,jackzhenguo/python-small-examples,8420,61,7951.0,0.0072446555819477435
R_kgDOJd0Akg,imartinez/privateGPT,46667,338,53752.0,0.007242805408532796
MDEwOlJlcG9zaXRvcnk3NDI3MjAxOA==,angristan/openvpn-install,10778,78,13502.0,0.007236964186305437
MDEwOlJlcG9zaXRvcnkzMjAyMDM1NDI=,febobo/web-interview,9960,72,10168.0,0.007228915662650603
MDEwOlJlcG9zaXRvcnkyNjY2MTM3MDQ=,dabeaz-course/practical-python,10375,75,9850.0,0.007228915662650603
MDEwOlJlcG9zaXRvcnkyMDkzNjYyODQ=,wbt5/real-url,7754,56,7336.0,0.007222078927005417
MDEwOlJlcG9zaXRvcnkyMzMxNTYyMTA=,yuanguangxin/LeetCode,7756,56,7357.0,0.007220216606498195
MDEwOlJlcG9zaXRvcnkxODY0MjMz,frappe/erpnext,16225,117,20793.0,0.0072110939907550076
MDEwOlJlcG9zaXRvcnkxMDA1NDE3Ng==,Nyr/openvpn-install,10421,75,19074.0,0.007197006045485078
R_kgDOKdCo3g,apple/ml-ferret,8222,59,8333.0,0.007175869618097786
MDEwOlJlcG9zaXRvcnkzMzAxNTU4Mw==,keras-team/keras,24119,173,61688.0,0.007172768356897052
R_kgDOKj8Msw,louislam/dockge,11433,82,12224.0,0.007172220764453775
MDEwOlJlcG9zaXRvcnkzMDQyMzAzMzM=,BluePointLilac/ContextMenuManager,11991,86,12155.0,0.007172045700942374
MDEwOlJlcG9zaXRvcnk0Njk2NDg5NQ==,star7th/showdoc,8647,62,12208.0,0.0071701168035156705
MDEwOlJlcG9zaXRvcnkyMjc5MDQ4OA==,iluwatar/java-design-patterns,45004,322,89525.0,0.007154919562705538
MDEwOlJlcG9zaXRvcnk5ODAyOTU5Mg==,ziishaned/learn-regex,31737,227,45554.0,0.007152534896177963
MDEwOlJlcG9zaXRvcnkxNTQ2NDgxMTI=,hollischuang/toBeTopJavaer,23289,166,25305.0,0.007127828588604062
