repo,CommitCommentEvent,CreateEvent,DeleteEvent,ForkEvent,GollumEvent,IssueCommentEvent,IssuesEvent,MemberEvent,PublicEvent,PullRequestEvent,PullRequestReviewCommentEvent,PullRequestReviewEvent,PushEvent,ReleaseEvent,WatchEvent
deislabs/runwasi,0.0,1.0,1.0,15.0,0.0,32.0,7.0,0.0,0.0,14.0,54.0,52.0,7.0,0.0,122.0
dejager/atmos,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,230.0
dejorrit/scroll-data-hook,0.0,38.0,11.0,10.0,0.0,13.0,7.0,0.0,1.0,53.0,2.0,2.0,21.0,0.0,156.0
dekadentno/vue-unit-testing-cheat-sheet,0.0,0.0,0.0,15.0,0.0,5.0,4.0,0.0,0.0,4.0,0.0,0.0,14.0,0.0,116.0
dekuna/FORTNITE-CHEAT-ESP-AIM-LEGITAIM-SOFTAIM,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,118.0
del-xiong/screw-opcode,0.0,2.0,0.0,33.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,127.0
delanc0/Valorant-LW,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,83.0
delfiles/Adobe-After-Effects,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,60.0
delfiles/Filmora,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,76.0
delight-dev/Delight,0.0,7.0,1.0,27.0,0.0,50.0,56.0,1.0,0.0,10.0,0.0,0.0,280.0,3.0,353.0
delitamakanda/elearning,1.0,86.0,67.0,76.0,0.0,20.0,13.0,0.0,0.0,148.0,0.0,22.0,176.0,6.0,164.0
demantz/hackrf_android,0.0,0.0,0.0,53.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0
demixr/demixr-app,0.0,43.0,23.0,4.0,0.0,8.0,56.0,2.0,0.0,36.0,4.0,20.0,244.0,14.0,60.0
dengjianyuan/Survey_AI_Drug_Discovery,0.0,0.0,0.0,63.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,307.0
dengziming/janusgraph-util,0.0,1.0,0.0,19.0,0.0,7.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,51.0
dennykuo/tw-city-selector,13.0,40.0,40.0,27.0,0.0,45.0,14.0,0.0,0.0,81.0,0.0,0.0,50.0,1.0,54.0
denodep/dep,0.0,9.0,0.0,2.0,0.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,19.0,9.0,51.0
denoland/dotland,28.0,269.0,240.0,184.0,0.0,1048.0,518.0,1.0,0.0,1122.0,223.0,747.0,1036.0,0.0,262.0
denpamusic/php-bitcoinrpc,0.0,9.0,6.0,49.0,0.0,37.0,23.0,0.0,0.0,13.0,0.0,0.0,29.0,4.0,177.0
denverdino/slides-downloader,0.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,41.0,0.0,87.0
deptyped/prisma-extension-pagination,0.0,15.0,7.0,20.0,0.0,54.0,34.0,0.0,0.0,25.0,1.0,5.0,62.0,7.0,231.0
derekbanas/seaborn,0.0,2.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,133.0
derekeder/csv-to-html-table,0.0,0.0,0.0,235.0,0.0,52.0,38.0,0.0,0.0,13.0,2.0,4.0,5.0,0.0,477.0
dereuromark/cakephp-queue,0.0,109.0,46.0,71.0,16.0,522.0,170.0,0.0,0.0,192.0,103.0,103.0,428.0,59.0,102.0
derevirvee1972/Adobe-Premiere-Pro,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,203.0
dernasherbrezon/rtlSpectrum,0.0,5.0,0.0,7.0,0.0,17.0,15.0,0.0,0.0,0.0,0.0,0.0,36.0,4.0,61.0
derrynknife/SurPyval,0.0,16.0,3.0,8.0,0.0,59.0,56.0,1.0,0.0,19.0,0.0,0.0,307.0,0.0,53.0
desaz22hidden/desaz22hidden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0
desazworthy10/didactic-robot,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,66.0
design-pattern-ru/design-pattern-ru.github.io,0.0,0.0,0.0,35.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,69.0
desireevl/quantum-game-theory,0.0,30.0,12.0,16.0,0.0,29.0,61.0,5.0,0.0,39.0,0.0,0.0,203.0,0.0,73.0
deskflow/deskflow,1.0,91.0,50.0,8.0,50.0,875.0,34.0,2.0,0.0,106.0,54.0,91.0,425.0,0.0,167.0
desktop/registry-js,1.0,60.0,39.0,50.0,0.0,74.0,39.0,0.0,0.0,116.0,21.0,32.0,74.0,11.0,123.0
desmondmorris/node-twitter,0.0,40.0,0.0,51.0,0.0,78.0,50.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,291.0
desmosinc/mathquill,5.0,172.0,50.0,50.0,0.0,177.0,21.0,1.0,0.0,295.0,303.0,376.0,668.0,0.0,116.0
dessant/label-actions,0.0,20.0,6.0,17.0,0.0,37.0,35.0,0.0,0.0,10.0,0.0,0.0,39.0,10.0,121.0
detectify/ugly-duckling,0.0,4.0,3.0,21.0,0.0,3.0,1.0,1.0,1.0,12.0,0.0,0.0,5.0,0.0,175.0
detectordape5/Autodesk-AutoCAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,126.0
dev-schueppchen/updated-tutorials,0.0,2.0,0.0,7.0,0.0,0.0,2.0,1.0,0.0,12.0,8.0,0.0,5.0,0.0,3027.0
devMozao/estante,0.0,1.0,0.0,6.0,0.0,16.0,21.0,0.0,0.0,6.0,0.0,0.0,9.0,0.0,110.0
devarshishimpi/Stone-CSS-Website,1.0,15.0,13.0,24.0,0.0,135.0,46.0,0.0,0.0,53.0,0.0,18.0,82.0,0.0,64.0
devbathani/FLUTTER-ARCHITECHTURE-DEMO,0.0,2.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,79.0
devdad/SimplexNoise,0.0,2.0,0.0,42.0,0.0,12.0,12.0,0.0,0.0,8.0,0.0,0.0,9.0,2.0,159.0
devdatta95/Pandas_Exercise,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,61.0
developerforce/pub-sub-api,0.0,11.0,11.0,58.0,0.0,32.0,20.0,1.0,0.0,30.0,17.0,28.0,27.0,0.0,76.0
devforth/spa-to-http,0.0,3.0,0.0,10.0,0.0,17.0,15.0,0.0,0.0,5.0,1.0,3.0,65.0,0.0,116.0
devmentors/MySpot-Microservices,0.0,4.0,0.0,13.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,51.0
devpro-br/lista-de-exercicios-python-brasil,0.0,3.0,4.0,115.0,0.0,17.0,75.0,0.0,0.0,144.0,5.0,8.0,116.0,0.0,71.0
dexyfex/CodeWalker,1.0,0.0,0.0,268.0,0.0,214.0,88.0,0.0,0.0,283.0,0.0,0.0,511.0,0.0,420.0
dfaker/stable-diffusion-webui-cv2-external-masking-script,0.0,2.0,0.0,16.0,0.0,46.0,31.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,109.0
dfdx/Lilith.jl,0.0,19.0,14.0,4.0,0.0,16.0,8.0,0.0,0.0,29.0,0.0,0.0,58.0,2.0,54.0
dfed/SafeDI,0.0,174.0,127.0,4.0,0.0,123.0,38.0,5.0,0.0,174.0,314.0,352.0,767.0,59.0,89.0
dfeich/org-babel-examples,0.0,0.0,0.0,92.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,254.0
dfinke/PowerShellAIAssistant,0.0,23.0,8.0,15.0,1.0,41.0,8.0,0.0,1.0,42.0,0.0,0.0,80.0,10.0,85.0
dfkt/win10-unfuck,0.0,0.0,0.0,8.0,0.0,1.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,76.0
dgibbs64/discord-banners,0.0,0.0,0.0,117.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,92.0
dgkanatsios/InfiniteRunner3D,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0
dgraph-io/ristretto,5.0,216.0,189.0,414.0,0.0,686.0,260.0,11.0,0.0,519.0,144.0,227.0,740.0,4.0,5618.0
dgriff777/a3c_continuous,0.0,2.0,2.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,92.0
dhaitz/machine-learning-interactive-visualization,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,68.0
dheera/rosboard,4.0,11.0,7.0,156.0,0.0,90.0,33.0,1.0,1.0,196.0,0.0,4.0,357.0,0.0,819.0
dhlab-epfl/dhSegment,0.0,4.0,1.0,66.0,0.0,80.0,40.0,0.0,0.0,8.0,3.0,0.0,7.0,0.0,230.0
dhrupalpatidar1313/valorant-esp-wh-menu-hack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0
diStyApps/seait,0.0,18.0,0.0,55.0,0.0,112.0,74.0,0.0,0.0,1.0,0.0,0.0,35.0,17.0,689.0
dianluyuanli-wp/jsDiffWeb,0.0,4.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,58.0
dickensas/kotlin-gradle-templates,0.0,1.0,0.0,18.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,286.0,0.0,76.0
didi/athena,0.0,25.0,9.0,45.0,0.0,24.0,12.0,13.0,0.0,67.0,1.0,2.0,40.0,0.0,133.0
didierfred/SimpleModifyHeaders,0.0,10.0,1.0,31.0,0.0,88.0,58.0,0.0,0.0,17.0,0.0,0.0,31.0,9.0,145.0
diegobrunoDIO/Deteccao-de-faces-OpenCV-ResNet,0.0,1.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0
dievardump/EIP2981-implementation,0.0,2.0,0.0,55.0,0.0,10.0,5.0,0.0,0.0,8.0,0.0,3.0,17.0,0.0,158.0
dievus/threader3000,0.0,3.0,0.0,108.0,0.0,31.0,17.0,0.0,0.0,13.0,8.0,0.0,43.0,0.0,368.0
different-ai/chat-gpt-powered-nextra,4.0,0.0,0.0,10.0,0.0,7.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,51.0
diffplug/selfie,0.0,950.0,904.0,4.0,0.0,352.0,81.0,4.0,1.0,692.0,37.0,45.0,1482.0,0.0,50.0
digantamisra98/EvoNorm,0.0,2.0,0.0,18.0,0.0,21.0,20.0,0.0,0.0,2.0,0.0,0.0,49.0,0.0,135.0
dileepvr/gzdoom_isometric,0.0,15.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,50.0
dillonzq/LoveIt,1.0,195.0,181.0,1936.0,0.0,1276.0,800.0,0.0,0.0,636.0,53.0,16.0,565.0,33.0,3924.0
dimMaryanto93/docker-logstash-input-jdbc,0.0,1.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,5.0,0.0,64.0
dineshsonachalam/markdown-autodocs,0.0,32.0,9.0,19.0,0.0,29.0,23.0,0.0,1.0,36.0,0.0,0.0,397.0,16.0,197.0
dinghanshen/Cutoff,0.0,0.0,0.0,6.0,0.0,1.0,1.0,0.0,1.0,8.0,0.0,0.0,9.0,0.0,61.0
dingmyu/HR-NAS,0.0,2.0,0.0,15.0,0.0,19.0,13.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,149.0
dipta-dhar/Automatic-Question-Generator,0.0,2.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,6.0,0.0,69.0
dirocco74light/VALORANTHCK,0.0,2.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,110.0
dirsoooo/Recon,0.0,2.0,0.0,55.0,0.0,4.0,10.0,0.0,1.0,2.0,0.0,0.0,12.0,1.0,213.0
disclose/bug-bounty-platforms,0.0,0.0,0.0,141.0,0.0,23.0,3.0,0.0,0.0,78.0,2.0,14.0,38.0,0.0,595.0
discord/twemoji,0.0,4.0,0.0,12.0,0.0,7.0,0.0,1.0,0.0,5.0,0.0,1.0,26.0,0.0,52.0
discountry/react,0.0,36.0,7.0,177.0,0.0,14.0,5.0,0.0,0.0,44.0,0.0,0.0,1.0,0.0,579.0
diskoverdata/diskover-community,1.0,50.0,20.0,32.0,48.0,59.0,41.0,1.0,0.0,14.0,0.0,1.0,288.0,35.0,421.0
disneyresearch/jeri,0.0,2.0,1.0,18.0,0.0,14.0,6.0,0.0,0.0,5.0,12.0,12.0,3.0,0.0,97.0
dittisspartakmos383/Wondershare-Filmora-Crack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0
divamgupta/obsidian-spreadsheets,0.0,2.0,0.0,4.0,0.0,30.0,27.0,0.0,1.0,3.0,0.0,0.0,4.0,2.0,128.0
divelab/DIG,0.0,15.0,2.0,305.0,0.0,479.0,367.0,2.0,1.0,63.0,0.0,10.0,636.0,8.0,1873.0
diversantdixlofos3/diversantdixlofos3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477.0
divvun/bidiff,0.0,6.0,6.0,6.0,0.0,18.0,7.0,1.0,1.0,12.0,10.0,0.0,20.0,0.0,105.0
divyam3897/UCL,0.0,6.0,0.0,32.0,0.0,10.0,8.0,1.0,0.0,5.0,0.0,0.0,10.0,0.0,91.0
diwic/alsa-rs,0.0,12.0,0.0,61.0,0.0,222.0,57.0,0.0,0.0,94.0,61.0,33.0,85.0,0.0,106.0
diwness/G3nsh1n-best-Ch3a-t,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,174.0
dixudx/tumblr-crawler,0.0,0.0,0.0,47.0,0.0,5.0,4.0,0.0,0.0,7.0,1.0,2.0,1.0,0.0,214.0
dizballanze/gray,0.0,9.0,0.0,8.0,0.0,33.0,15.0,0.0,0.0,27.0,13.0,20.0,35.0,0.0,82.0
django-admin-tools/django-admin-tools,0.0,7.0,1.0,68.0,0.0,79.0,42.0,0.0,0.0,23.0,1.0,0.0,24.0,0.0,478.0
djdmorrison/flask-progress-example,0.0,0.0,0.0,31.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0
djeada/Bash-Scripts,0.0,0.0,0.0,30.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,407.0,0.0,139.0
djhworld/stegtool,0.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,54.0
dji-sdk/DJI-Cloud-API-Demo,0.0,9.0,0.0,103.0,0.0,97.0,95.0,0.0,1.0,13.0,0.0,0.0,34.0,0.0,132.0
djorg83/react-bootstrap-sweetalert,0.0,19.0,0.0,37.0,0.0,96.0,61.0,0.0,0.0,20.0,0.0,4.0,63.0,2.0,124.0
djschleen/devsecops-architecture-tools,0.0,13.0,7.0,23.0,0.0,0.0,1.0,0.0,0.0,14.0,0.0,0.0,20.0,3.0,62.0
djurovicigoor/lara-files,0.0,15.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,12.0,0.0,70.0
djwalkzz16/adobe-illustrator,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,130.0
dk-liang/TransCrowd,0.0,0.0,0.0,18.0,0.0,54.0,43.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,91.0
dkahle/ggmap,1.0,4.0,2.0,57.0,0.0,172.0,88.0,0.0,0.0,15.0,15.0,2.0,39.0,1.0,279.0
dkamphuoc/FREE-HYROCOPT-HACK-ESCAPE-FROM-TARKOV-CHEAT-ESP-WH-AIMBOT,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0
dkamphuoc/HYROCOPT-CHEAT-Battlefield-2042-HACK-AIM-ESP,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0
dkaslovsky/GraphRole,0.0,12.0,8.0,22.0,0.0,49.0,24.0,0.0,0.0,12.0,0.0,1.0,21.0,6.0,73.0
dkfans/keeperfx,22.0,788.0,746.0,94.0,552.0,2913.0,1448.0,0.0,0.0,3481.0,1187.0,1472.0,3451.0,5.0,666.0
dkprice/vim-easygrep,0.0,0.0,0.0,16.0,0.0,2.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,50.0
dliocode/datalogger,0.0,60.0,15.0,14.0,5.0,3.0,0.0,0.0,1.0,19.0,0.0,0.0,287.0,50.0,55.0
dlsys-course/assignment1-2018,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0
dm6718/RITSAR,0.0,0.0,0.0,46.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,141.0
dma-ais/AisLib,0.0,25.0,18.0,44.0,0.0,52.0,41.0,0.0,0.0,61.0,0.0,1.0,54.0,16.0,91.0
dmaicher/doctrine-test-bundle,4.0,119.0,80.0,60.0,0.0,562.0,209.0,0.0,0.0,216.0,25.0,38.0,317.0,36.0,727.0
dmcinnes/HTML5-Asteroids,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,92.0
dnbaker/dashing2,0.0,67.0,29.0,7.0,0.0,77.0,30.0,0.0,1.0,61.0,0.0,0.0,161.0,0.0,61.0
dnbmagic/node,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0
dnplus/streamlit-oauth,0.0,23.0,14.0,24.0,0.0,61.0,51.0,0.0,0.0,38.0,0.0,13.0,57.0,4.0,138.0
dntzhang/wechart,0.0,0.0,0.0,19.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,50.0
doFighter/Computational-intelligence,0.0,3.0,0.0,14.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,117.0
doaxcc/doaxvv_bromide,0.0,3.0,1.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,89.0,1.0,86.0
dockwa/simple-react-validator,0.0,289.0,249.0,73.0,0.0,359.0,130.0,1.0,0.0,579.0,6.0,11.0,203.0,19.0,220.0
dodois/dosvpn,0.0,37.0,50.0,157.0,0.0,177.0,116.0,0.0,0.0,2.0,0.0,0.0,62.0,21.0,705.0
dog-blood/utterly-unorganized-latex-code,0.0,2.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,233.0
dogecoinfoundation/gigawallet,4.0,109.0,80.0,13.0,0.0,87.0,50.0,0.0,0.0,196.0,40.0,126.0,214.0,4.0,57.0
dogfessional/react-swipeable,0.0,10.0,3.0,15.0,0.0,29.0,13.0,0.0,0.0,20.0,0.0,0.0,23.0,2.0,194.0
dognotdog/ptpwebcam,0.0,35.0,0.0,20.0,0.0,277.0,157.0,0.0,1.0,11.0,0.0,0.0,106.0,31.0,187.0
dogriffiths/ReactCookbook-source,0.0,225.0,64.0,99.0,0.0,65.0,5.0,0.0,0.0,285.0,0.0,1.0,212.0,0.0,188.0
dolphin-emu/dolphin,89.0,8.0,5.0,2038.0,143.0,18400.0,2.0,1.0,0.0,9164.0,12272.0,11720.0,3863.0,0.0,8180.0
dolymood/front-end-face-questions,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0
dom96/jester,9.0,10.0,1.0,78.0,0.0,287.0,132.0,0.0,0.0,90.0,39.0,44.0,34.0,4.0,966.0
domainadaptation/salad,0.0,1.0,0.0,35.0,0.0,8.0,6.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,207.0
domainxz/top-k-rec,0.0,6.0,3.0,18.0,0.0,7.0,8.0,0.0,0.0,30.0,0.0,0.0,51.0,0.0,54.0
domballs96/Cheat-Crack-RUST-Atmosphere-ESP-Aimbot-Spoofer,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,67.0
domi007/silentSMS,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0
domnikl/schema-registry-gitops,0.0,455.0,431.0,13.0,0.0,47.0,47.0,0.0,0.0,636.0,2.0,3.0,787.0,15.0,74.0
donavon/hook-flow,0.0,0.0,0.0,84.0,0.0,7.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1432.0
dongfangyuxiao/github_dis,0.0,0.0,0.0,15.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0
dongkelun/vue-echarts-map,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,141.0
donlnz/nonconformist,0.0,2.0,2.0,56.0,0.0,12.0,22.0,0.0,0.0,13.0,0.0,1.0,5.0,0.0,301.0
dontpanicdao/caigo,0.0,122.0,100.0,34.0,0.0,110.0,79.0,4.0,0.0,279.0,99.0,150.0,501.0,7.0,89.0
donwa/gclone,0.0,1.0,0.0,429.0,0.0,77.0,65.0,0.0,1.0,9.0,0.0,0.0,5.0,1.0,894.0
doombubbles/BTD6-Mods,1.0,1.0,1.0,72.0,0.0,12.0,37.0,0.0,1.0,10.0,0.0,1.0,105.0,0.0,97.0
dorian3d/DLoopDetector,0.0,1.0,1.0,26.0,0.0,14.0,2.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,108.0
dotMorten/UniversalWPF,0.0,8.0,6.0,10.0,0.0,12.0,5.0,0.0,0.0,13.0,0.0,0.0,57.0,1.0,89.0
dotnet-architecture/eShopOnContainersAI,0.0,1.0,0.0,101.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,210.0
dotnet-easy/easytool,0.0,7.0,5.0,38.0,0.0,8.0,5.0,0.0,0.0,61.0,0.0,3.0,25.0,1.0,94.0
dotnet/TorchSharp,0.0,23.0,33.0,127.0,51.0,3359.0,855.0,2.0,0.0,864.0,1131.0,1276.0,433.0,3.0,1065.0
dotnet/infer,1.0,223.0,188.0,105.0,1.0,448.0,177.0,5.0,0.0,426.0,258.0,204.0,905.0,0.0,561.0
dotnet/spa-templates,0.0,604.0,592.0,43.0,0.0,146.0,0.0,0.0,1.0,349.0,130.0,263.0,219.0,0.0,90.0
dotnetcore/AspectCore-Framework,0.0,28.0,25.0,168.0,0.0,217.0,161.0,0.0,0.0,109.0,12.0,26.0,81.0,7.0,889.0
dotnetcore/CAP,5.0,72.0,31.0,909.0,0.0,3079.0,1776.0,1.0,0.0,559.0,110.0,240.0,804.0,42.0,4253.0
dotnetcore/Util,2.0,34.0,10.0,607.0,0.0,55.0,48.0,1.0,0.0,45.0,0.0,0.0,216.0,16.0,2182.0
dotnetdevbr/vagas,0.0,8.0,7.0,14.0,0.0,877.0,1793.0,0.0,0.0,11.0,0.0,5.0,54.0,0.0,466.0
dotnetprojects/WpfExtendedToolkit,0.0,0.0,0.0,67.0,0.0,75.0,33.0,0.0,0.0,26.0,5.0,6.0,38.0,0.0,361.0
dotps1/WinSCP,1.0,11.0,1.0,8.0,6.0,113.0,64.0,1.0,0.0,8.0,0.0,0.0,38.0,10.0,57.0
dottedsquirrel/AngularFirebaseCRUD,0.0,34.0,9.0,51.0,0.0,9.0,0.0,0.0,0.0,42.0,0.0,0.0,1.0,0.0,58.0
dougkalash/Clean-All-DM-Discord,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,51.0
douglascrockford/JSMin,1.0,0.0,0.0,44.0,0.0,40.0,18.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,155.0
douglasrizzo/catsim,0.0,11.0,3.0,23.0,0.0,47.0,29.0,0.0,0.0,6.0,0.0,0.0,128.0,6.0,88.0
dougy147/scitopdf,2.0,6.0,0.0,15.0,0.0,11.0,6.0,0.0,0.0,7.0,0.0,0.0,145.0,4.0,140.0
douniwan5788/zte_modem_tools,0.0,1.0,0.0,164.0,0.0,29.0,15.0,0.0,0.0,3.0,0.0,0.0,8.0,0.0,497.0
doy/rbw,6.0,48.0,3.0,104.0,0.0,661.0,220.0,0.0,0.0,117.0,32.0,29.0,235.0,9.0,630.0
dqshuai/MetaFormer,0.0,2.0,0.0,40.0,0.0,39.0,47.0,1.0,0.0,1.0,0.0,0.0,10.0,0.0,219.0
draco-china/Draco-OpenWrt-GL-AX1800,0.0,605.0,591.0,442.0,0.0,27.0,26.0,0.0,0.0,26.0,0.0,2.0,698.0,593.0,213.0
dracula/netbeans,0.0,3.0,1.0,28.0,0.0,18.0,21.0,0.0,0.0,8.0,0.0,0.0,10.0,1.0,73.0
dragonlong/articulated-pose,0.0,36.0,17.0,19.0,0.0,51.0,36.0,0.0,0.0,46.0,0.0,0.0,12.0,0.0,108.0
drainersandmore/eth-token-nft-drainer,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,80.0
drcjt/CSharp-80,0.0,349.0,344.0,3.0,15.0,675.0,288.0,0.0,0.0,695.0,1.0,1.0,1328.0,0.0,53.0
drcmda/react-zdog,0.0,9.0,0.0,17.0,0.0,5.0,6.0,0.0,0.0,12.0,1.0,0.0,2.0,0.0,110.0
dreamncn/CustomCrypto,0.0,8.0,1.0,5.0,0.0,8.0,11.0,0.0,0.0,11.0,0.0,0.0,21.0,5.0,50.0
dreaw131313/MotionMatchingByDreaw,0.0,2.0,0.0,41.0,0.0,30.0,16.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,263.0
dreignier/cg-brutaltester,0.0,6.0,5.0,29.0,0.0,10.0,8.0,0.0,0.0,29.0,0.0,0.0,15.0,1.0,127.0
drewr/postal,0.0,5.0,2.0,16.0,0.0,48.0,11.0,0.0,0.0,9.0,2.0,4.0,31.0,0.0,159.0
drichard/mindmaps,0.0,0.0,0.0,266.0,0.0,27.0,18.0,0.0,0.0,10.0,0.0,1.0,1.0,0.0,1243.0
dronir/SpotifyControl,0.0,0.0,0.0,10.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,82.0
dry-rb/dry-validation,2.0,86.0,50.0,107.0,0.0,421.0,140.0,4.0,0.0,191.0,151.0,26.0,684.0,18.0,538.0
dsheedes/cd_easytime,0.0,7.0,1.0,73.0,2.0,39.0,37.0,1.0,0.0,27.0,0.0,4.0,63.0,6.0,69.0
dsouloficial/projeto02,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0
dtinth/comic-mono-font,0.0,1.0,1.0,82.0,0.0,5.0,0.0,0.0,0.0,28.0,0.0,2.0,8.0,0.0,2552.0
