repo_id,repo_name,n_stars,n_stars_latest,n_stars_low_activity,p_stars_low_activity,n_stars_clustered,p_stars_clustered,p_stars_fake,active_days,tags,description
R_kgDOLRFUpw,mariaelkess/mariaelkess1,484.0,9.0,0.0,0.0,337.0,0.6962809917355371,0.6962809917355371,136.0,"['apex-legends-cheat', 'cs2-cheat', 'cs2-hack', 'cs2-skinchanger', 'escape-from-tarkov-cheat', 'escape-from-tarkov-hack', 'fortnite-aimbot', 'fortnite-hack', 'palworld-cheat', 'palworld-hack', 'rainbow-six-siege-hack', 'rust-cheat', 'rust-hack', 'sea-of-thieves-aimbot', 'valorant-aimbot', 'valorant-esp', 'valorant-hack', 'war-thunder-aimbot', 'warzone-2-aimbot']",1
R_kgDOJ4l4yg,ora-io/opml,223.0,332.0,0.0,0.0,155.0,0.695067264573991,0.695067264573991,222.0,"['ai', 'blockchain', 'machine', 'optimistic', 'opml', 'smart-contracts', 'ethereum', 'web3']",OPML: OPtimistic Machine Learning on Blockchain
R_kgDOMCETUw,Q-Future/A-Bench,141.0,140.0,0.0,0.0,98.0,0.6950354609929078,0.6950354609929078,117.0,"['ai-generated-images', 'evaluation', 'lmm']",[LMM + AIGC] What do we expect from LMMs as AIGI evaluators and how do they perform?
R_kgDOLfZlxA,JinhuaLiang/WavCraft,591.0,650.0,0.0,0.0,408.0,0.6903553299492385,0.6903553299492385,196.0,[],"Official repo for WavCraft, an AI agent for audio creation and editing"
R_kgDOL0Ob5A,LinHanlove/atom-tools,148.0,166.0,0.0,0.0,102.0,0.6891891891891891,0.6891891891891891,197.0,"['fast', 'tools', 'typescript', 'utils', 'react', 'typescript-library', 'uniapp', 'vue3']","A fast, powerful, and out of the box TypeScript tool library"
R_kgDOI04ECg,azkadev/chrome_multi,290.0,332.0,0.0,0.0,198.0,0.6827586206896552,0.6827586206896552,618.0,[],
R_kgDOLRW_qQ,azkadev/products_azkadev_google_bot,238.0,295.0,0.0,0.0,161.0,0.6764705882352942,0.6764705882352942,169.0,"['azkadev', 'dart', 'flutter', 'galaxeus', 'generalcorporation', 'hexaminate', 'indonesia']",azkadev Google bot multi fungsi bisa buat jaseb spam jualan dll
MDEwOlJlcG9zaXRvcnkyMzA5NTMxNzg=,LupusLeaks/EasyFNBot,74.0,6890.0,50.0,0.6756756756756757,0.0,0.0,0.6756756756756757,160.0,"['fortnitepy', 'fortnite', 'python', 'easy-to-use', 'fortnite-bot', 'fortnitebot', 'fortnitebr', 'ezfn', 'lupusleaks', 'bot']",With EasyFNBot you can easily create you own Fortnite Lobby Bot in less than 5 minutes which will be online forever!
R_kgDOIUCXUA,azkadev/whatsapp_bot_dart,304.0,330.0,0.0,0.0,204.0,0.6710526315789473,0.6710526315789473,659.0,"['bot', 'dart', 'whatsapp', 'whatsapp-bot']",Whatsapp bot Dart example
MDEwOlJlcG9zaXRvcnk4OTA2NTI5Mg==,chensheng/wechatty-project,176.0,183.0,0.0,0.0,118.0,0.6704545454545454,0.6704545454545454,1861.0,"['java', 'wechat', 'wechat-sdk']",Wechattty Project是一个基于JAVA的微信公众号（包括服务号和订阅号）和微信企业号的开发SDK，封装良好的API让开发者可以专注于业务逻辑的开发，提高开发效率。
R_kgDOLHcbgA,azkadev/whatsapp_tools_gratis,291.0,326.0,0.0,0.0,195.0,0.6701030927835051,0.6701030927835051,207.0,"['android', 'dart', 'flutter', 'ios', 'linux', 'tools', 'wa', 'whatsapp', 'whatsapp-tools']",
R_kgDOLr7f6Q,oxylabs/how-to-scrape-google-flights,148.0,122.0,0.0,0.0,99.0,0.668918918918919,0.668918918918919,174.0,"['google-flights-api', 'google-flight-api', 'google-flights-api-python', 'google-flights-python', 'google-flights-scraper', 'how-to-scrape-google-flights', 'scrape-google-flights']",Scrapes flight data from Google Flights and analyzes flight prices with Python and Oxylabs’ Google Flights API.
R_kgDOLeMRqA,ChangxingJiang/metasequoia-sql,228.0,206.0,0.0,0.0,152.0,0.6666666666666666,0.6666666666666666,203.0,"['parser', 'sql']",metasequoia-sql 是一款注重性能的 SQL 语法的解析和分析器，适用于 SQL 的格式化、执行和分析场景，致力于打造性能最高的 Python 版 SQL 解析器。
R_kgDOK50MQg,holochain/launcher,246.0,56.0,0.0,0.0,164.0,0.6666666666666666,0.6666666666666666,1187.0,[],Desktop launcher to install and use Holochain apps locally (Electron version)
R_kgDOLD5sUw,UPay-USDT/USDT-Payment-Gateway,87.0,37.0,0.0,0.0,58.0,0.6666666666666666,0.6666666666666666,262.0,"['upay', 'usdt', 'usdt-api', 'usdt-gateway', 'usdt-payment', 'usdt-wallet', 'usdtpay', 'crypto-payment', 'erc20-payment', 'tether-payment', 'trc20-payment', 'tether-usdt']",UPay - USDT Payment Gateway (USDT 收款支付网关)
R_kgDOG6hMkQ,Autumn-one/a-calc-old,270.0,291.0,0.0,0.0,180.0,0.6666666666666666,0.6666666666666666,862.0,[],A very powerful and easy-to-use number precision calculation and formatting library.
R_kgDOLK9vjQ,azkadev/products_azkadev_apis,258.0,311.0,0.0,0.0,172.0,0.6666666666666666,0.6666666666666666,183.0,"['azkadev', 'dart', 'flutter', 'galaxeus', 'generalcorporation', 'hexaminate', 'indonesia']",
R_kgDOLYRtzQ,JDamianHZ/CVJoseDamianHerreraZepeda.github.io-,422.0,291.0,0.0,0.0,281.0,0.6658767772511849,0.6658767772511849,117.0,"['dbd-cheat', 'dbd-cheats', 'dbd-free-hacks', 'dbd-hack', 'dbd-hack-bloodpoints', 'dbd-hacker', 'dbd-hackers', 'dbd-new-hack', 'dead-by-daylight-cheat', 'dead-by-daylight-hack', 'dead-by-daylight-hacker']",
R_kgDOHd7TBA,eartho-group/one-client-js,236.0,23.0,0.0,0.0,157.0,0.6652542372881356,0.6652542372881356,751.0,"['authentication', 'eartho', 'payments', 'nextjs', 'nextjs14', 'auth', 'authorization', 'login', 'login-system', 'apple-login', 'apple-sign-in', 'facebook-login', 'google-identity', 'google-login', 'google-sign-in', 'google-signin']","The Open-Source, Privacy-Focused Alternative to Google Sign-In"
R_kgDOHNKpmg,numbersprotocol/nit,4351.0,4439.0,2893.0,0.6649046196276718,0.0,0.0,0.6649046196276718,764.0,[],Git of Web3 assets
R_kgDOK4fo4g,joeljhou/geekyspace,152.0,118.0,0.0,0.0,101.0,0.6644736842105263,0.6644736842105263,130.0,"['blog', 'java', 'programmer', 'vuepress']",极客空间，一个专注技术分享的博客平台，采用VuePress框架✨
R_kgDOMDcrKA,Alanosy/online-exam-system-backend,446.0,427.0,0.0,0.0,296.0,0.6636771300448431,0.6636771300448431,121.0,[],"在线考试系统,springboot+vue"
MDEwOlJlcG9zaXRvcnkyNzU2MjM2Mg==,coreos/mantle,77.0,95.0,0.0,0.0,51.0,0.6623376623376623,0.6623376623376623,1688.0,"['go', 'coreos']",Mantle: Gluing Container Linux together
R_kgDOKwdGuQ,nodite/nodite-light,159.0,163.0,0.0,0.0,105.0,0.660377358490566,0.660377358490566,309.0,"['admin', 'express', 'expressjs', 'framework', 'nodejs', 'javascript', 'typescript', 'admin-dashboard', 'vue', 'vue3', 'vuetify', 'vuetify-lux']","A web framework with Vuetify & Express, use Typescript for everything."
MDEwOlJlcG9zaXRvcnkyMTIzNjA5MDc=,Romain-P/Guinness-Bot,129.0,38.0,0.0,0.0,85.0,0.6589147286821705,0.6589147286821705,1688.0,"['dofus', 'bot', 'dofus-bot', 'dofus130']",Dofus Retro MITM event-driven bot written in kotlin
R_kgDOK9eZSQ,LuozhuZhang/zksync-era-ETL,117.0,133.0,0.0,0.0,77.0,0.6581196581196581,0.6581196581196581,250.0,"['data-engineering', 'ethereum', 'etl', 'evm', 'solidity', 'zero-knowledge-proofs', 'zksync', 'zksync-era', 'zksync-v2', 'zk-rollups']",Best zkSync-era ETL ever 😜
R_kgDOIbCNKg,Di3colearn/Active-Developer-Badge,453.0,447.0,298.0,0.6578366445916115,0.0,0.0,0.6578366445916115,678.0,[],
R_kgDOLFY9Lg,azkadev/whatsapp_bot_gratis,301.0,329.0,0.0,0.0,198.0,0.6578073089700996,0.6578073089700996,213.0,"['azkadev', 'baileys', 'bot', 'dart', 'flutter', 'gratis', 'whatsapp', 'whatsapp-bot', 'whatsapp-bailyes']",Whatsapp Bot Gratis Dengan Fitur Berlimpah 
R_kgDOL9KQyg,15139467313/czh-tool,163.0,166.0,0.0,0.0,107.0,0.656441717791411,0.656441717791411,133.0,[],
R_kgDOKUJGOQ,chai-research/chaiverse,496.0,180.0,325.0,0.655241935483871,0.0,0.0,0.655241935483871,393.0,[],Chaiverse: the Chai AI developer platform.
R_kgDOLYjn2Q,Shilin-LU/MACE,272.0,281.0,0.0,0.0,178.0,0.6544117647058824,0.6544117647058824,216.0,"['diffusion-models', 'generative-ai', 'stable-diffusion', 'text-to-image']","[CVPR 2024] ""MACE: Mass Concept Erasure in Diffusion Models"" (Official Implementation)"
R_kgDOLHcZ6w,azkadev/telegram_tools_gratis,288.0,327.0,0.0,0.0,188.0,0.6527777777777778,0.6527777777777778,208.0,"['dart', 'flutter', 'telegram']",Telegram Tools 
R_kgDOLFecUQ,azkadev/telegram_keep_account_app,299.0,330.0,0.0,0.0,195.0,0.6521739130434783,0.6521739130434783,213.0,"['android', 'dart', 'flutter', 'ios', 'linux', 'macos', 'telegram', 'windows']",Telegram Keep Account App
R_kgDOHsv30A,azkadev/smartphone_tool,280.0,332.0,0.0,0.0,182.0,0.65,0.65,756.0,"['adb', 'android', 'dart', 'flutter', 'ios', 'iphone', 'tools']",
R_kgDOKpyl8g,azkadev/telegram_lib,296.0,329.0,0.0,0.0,192.0,0.6486486486486487,0.6486486486486487,284.0,['tdlib'],tdlib
R_kgDOMFyXLQ,ShareGPT4Omni/ShareGPT4Video,1108.0,1242.0,0.0,0.0,717.0,0.6471119133574007,0.6471119133574007,118.0,"['chatgpt', 'gpt', 'gpt-4v', 'large-language-models', 'large-multimodal-models', 'large-vision-language-models', 'large-video-language-models', 'sora', 'text-to-video']",[NeurIPS 2024] An official implementation of ShareGPT4Video: Improving Video Understanding and Generation with Better Captions
R_kgDOL-W4Cw,ZiJing-Lu/Graduation-Project,124.0,119.0,0.0,0.0,80.0,0.6451612903225806,0.6451612903225806,110.0,[],Stock Price Prediction Based on Internet Public Opinion Analysis
R_kgDOK91KHw,binbjz/fast_login_db,149.0,160.0,0.0,0.0,96.0,0.6442953020134228,0.6442953020134228,274.0,[],Fast Register and Login 
R_kgDOLREJ2A,3kh0/3kh0-lite,163.0,70.0,0.0,0.0,105.0,0.6441717791411042,0.6441717791411042,233.0,"['3kh0', 'game', 'game-site', 'games', 'unblocked', 'unblocked-games', 'unblocker']","Welcome to 3kh0 lite, a lightweight, fast, and clean game site."
R_kgDOIjTK6A,azkadev/telegram_shell_bot,288.0,330.0,0.0,0.0,185.0,0.6423611111111112,0.6423611111111112,634.0,[],
R_kgDOKPZLCA,promptdesk/promptdesk,109.0,43.0,0.0,0.0,70.0,0.6422018348623854,0.6422018348623854,389.0,"['llmops', 'llms', 'prompt-engineering', 'software-engineering', 'large-language-models', 'llm', 'llm-agent', 'llm-apps', 'javascript-library', 'prompt-toolkit', 'prompt-tuning', 'prompts', 'python-library']","Promptdesk is a tool designed for effectively creating, organizing, and evaluating prompts and large language models (LLMs)."
R_kgDOG5RU2g,Theneo-Inc/api-documentation,89.0,27.0,0.0,0.0,57.0,0.6404494382022472,0.6404494382022472,914.0,[],Generate Stripe-like API Documentation
R_kgDOIqNA9w,snchengqi/course-robot,272.0,245.0,0.0,0.0,174.0,0.6397058823529411,0.6397058823529411,646.0,"['zhixueyun', 'chrome-extension-v3', 'guake', 'xuexizhushou']",知学云网上大学学习助手（中国电信、中国移动、中国人民保险、国家电投、中国石油、中国广核集团）（知学云要求，永久关闭该仓库！）
R_kgDOMCG8CQ,black-yt/WeatherGFT,111.0,130.0,0.0,0.0,71.0,0.6396396396396397,0.6396396396396397,124.0,"['ai-for-earth', 'ai-for-science', 'pde', 'physics', 'prediction', 'weather', 'neurips', 'neurips-2024']",[NeurIPS'24] Generalizing Weather Forecast to Fine-grained Temporal Scales via Physics-AI Hybrid Modeling
R_kgDOKS44rA,binbjz/tpcds_pg,158.0,166.0,0.0,0.0,101.0,0.6392405063291139,0.6392405063291139,378.0,[],TPC-DS for PostgreSQL
R_kgDOLI5XUQ,BizSpringSource/bizspring-vue3-opensource,518.0,555.0,0.0,0.0,331.0,0.638996138996139,0.638996138996139,251.0,"['java', 'element-ui', 'mall', 'shop', 'springcloud', 'vue3']","BizSpring Java商城首选,可商用；Vue3,Element UI Plus,Uniapp,微服务,SpringCloud,跨境电商,跨境商城,电商国际化,外贸,独立站,多国语言,移动商城,小程序商城,H5商城,公众号商城,App,Redis,支持多语言,多规格SKU,分销,拼团,砍价,秒杀,优惠券,积分,会员等级,小程序前后端分离,方便二开,Markdown在线文档,代码生成,二开文档齐全,代码规范"
MDEwOlJlcG9zaXRvcnkzNjg1Njg3OTU=,kazura233/web-daemon,685.0,672.0,437.0,0.637956204379562,0.0,0.0,0.637956204379562,841.0,[],
R_kgDOLpRnwg,starriver030515/Benchmark,182.0,164.0,0.0,0.0,116.0,0.6373626373626373,0.6373626373626373,157.0,[],
R_kgDOISYzOw,azkadev/telegram_keep_account_dart,290.0,336.0,0.0,0.0,184.0,0.6344827586206897,0.6344827586206897,663.0,"['dart', 'telegram', 'userbot', 'azkadev', 'telegram-userbot', 'keep-account-telegram']","Telegram keep account dart, source code untuk menyimpan account telegram tanpa applikasi di desktop, unlimited account"
R_kgDOIZXzfw,azkadev/terminal_flutter,310.0,343.0,0.0,0.0,196.0,0.632258064516129,0.632258064516129,667.0,"['dart', 'flutter', 'terminal', 'terminal-emulator', 'android', 'cmd', 'ios', 'linux', 'macos', 'termux', 'windows', 'cross-platform']",Terminal Flutter Cross platform with flutter and dart
R_kgDOLxR08g,jamartinno/PhantomScripts,274.0,5.0,0.0,0.0,173.0,0.6313868613138686,0.6313868613138686,161.0,"['league-of-legends', 'league-of-legends-script', 'dodger', 'evade', 'league-of-legends-scripts', 'orbwalker', 'prediction']",PhantomScript is the most secure League of Legends Script on the market.
R_kgDOLKwpRA,azkadev/products_azkadev_app,255.0,313.0,0.0,0.0,161.0,0.6313725490196078,0.6313725490196078,184.0,"['azkadev', 'dart', 'flutter', 'galaxeus', 'generalcorporation', 'hexaminate', 'indonesia']",Azkadev Super App memungkinkan anda membeli jasa 
R_kgDOLaS8VQ,yahyaparvar/react-starter-template-toolkit-saga,138.0,30.0,0.0,0.0,87.0,0.6304347826086957,0.6304347826086957,133.0,"['create-react-app', 'multilanguage', 'reactjs', 'redux', 'redux-saga', 'redux-toolkit', 'template', 'theme', 'typescript', 'rtl']",A template using `create-react-app` combining advantages of `redux-saga` and `redux-toolkit`. Best to use for large-scaled applications. With multi-language (including rtl) and themes
R_kgDOMAq86Q,Rtyn1337/Thimble-bot-4.1,127.0,45.0,0.0,0.0,80.0,0.6299212598425197,0.6299212598425197,129.0,"['1xbet', '1xbet-exploit', '1xbet-hack', '1xbet-indir', '1xbet-script', 'bug', 'exploit', 'thimble-bot', 'thimble-bug', 'thimble-console', 'thimble-download', 'thimble-exploit', 'thimble-exploit-download', 'thimble-exploits', 'thimble-game', 'thimble-hack', 'thimble-hack-download', 'thimble-minigame', 'thimble-script', 'thimblegame-hack']",1xbet thimble minigame HackBot [Exploit] *not patched yet* 🤖
R_kgDOH6SwMA,3kh0/echolog,162.0,68.0,0.0,0.0,102.0,0.6296296296296297,0.6296296296296297,745.0,"['ip', 'javascript', 'logger']",Echolog is a simple and customizable IP logger written in plain JavaScript
R_kgDOK8gKDg,AnonymousAAArdvark/GesturePresenter,175.0,188.0,0.0,0.0,110.0,0.6285714285714286,0.6285714285714286,281.0,"['chrome-extension', 'flask', 'mediapipe', 'powerpoint', 'reactjs', 'remote-control', 'socket-io']",Control Google Slides With Just Hand Gestures!
R_kgDOIkYQkg,azyabon/eth-console,142.0,20.0,0.0,0.0,89.0,0.6267605633802817,0.6267605633802817,454.0,[],
R_kgDOK59QiA,Recognito-Vision/NIST-FRVT-Top-1-Face-Recognition,293.0,212.0,0.0,0.0,183.0,0.6245733788395904,0.6245733788395904,123.0,"['age-gender-detection', 'face-analysis', 'face-antispoofing', 'face-liveness-detection', 'face-recognition', 'recognito']","Face Recognition, Face Liveness Detection, Face Attribute Analysis (Age & Gender, Emotion, Demographics, Ethnicity and many more.)"
R_kgDOKy5Sxw,skrstop/skrstop-components,179.0,169.0,0.0,0.0,111.0,0.6201117318435754,0.6201117318435754,282.0,[],基于springboot的常用功能封装，包括：通用响应、通用异常、数据库、redis、远程存储、常用自定义注解、多数据源等，省去各种配置和通用配置，开箱即用，支持jdk8+、jdk17+
R_kgDOHuX6bQ,york11122/quasar-admin-vue3-typescript,113.0,27.0,0.0,0.0,70.0,0.6194690265486725,0.6194690265486725,757.0,"['pinia', 'quasar-framework', 'typescript', 'vue3', 'vite']",Quasar Admin
R_kgDOJ9LbHw,megaacheyounes/portfolio-tailwind,97.0,47.0,0.0,0.0,60.0,0.6185567010309279,0.6185567010309279,309.0,"['nextjs', 'portfolio', 'tailwindcss', 'typescript']",Younes Megaache's personal website https://younes-megaache.com/ 
R_kgDOMG-RGA,WUHU-G/RCC_Transformer,136.0,133.0,0.0,0.0,84.0,0.6176470588235294,0.6176470588235294,107.0,[],
R_kgDOLnJVEg,Langboat/Mengzi3,1800.0,2032.0,0.0,0.0,1111.0,0.6172222222222222,0.6172222222222222,177.0,[],
R_kgDOGeSlxA,azkadev/supabase-client,288.0,330.0,0.0,0.0,177.0,0.6145833333333334,0.6145833333333334,987.0,[],
R_kgDOLsG3sA,turbor1/Dexscreener-Trending,134.0,3.0,0.0,0.0,82.0,0.6119402985074627,0.6119402985074627,158.0,"['birdeye', 'birdeye-sniper', 'cmc', 'coinmarketcap', 'coinmarketcap-trending-bot', 'dexscreener', 'dexscreener-trending-bot', 'dextools', 'dextools-trending-bot', 'jupiter', 'raydium-sniper', 'desxtools-trending', 'dexscreenertrending', 'dexscreneer-trending']",Dexscreener Trending Service
R_kgDOJYEFlQ,ktoyou/DiscordBot,103.0,84.0,0.0,0.0,63.0,0.6116504854368932,0.6116504854368932,400.0,"['discord-api', 'discord-bot', 'discord-js', 'discord-py', 'discord-token', 'discordapp', 'discordbot', 'discordjs', 'discordpy']",DiscordBot for discord server
R_kgDOL1ARCg,HoneypotToken/How-to-create-Honeypot-Token,3154.0,979.0,1923.0,0.6097019657577679,0.0,0.0,0.6097019657577679,117.0,"['how-to-create-honeypot-token', 'bsc-honeypot', 'create-honeypot-token', 'crypto-honeypot', 'eth-honeypot', 'honeypot', 'honeypot-base', 'honeypot-eth', 'honeypot-smart-contract', 'honeypot-token', 'honeypottoken', 'pancakeswap-honeypot-token', 'rugpull', 'scam-token', 'smart-contract-code', 'honeypot-smart-contract-code', 'honeypotbase', 'uniswap-honeypot-token']",Guide to creating your own honeypot ERC-20 or BEP-20 tokens with a listing on Uniswap or PancakeSwap
R_kgDOJ6T2Gg,rocketapi-io/threads-private-api,147.0,136.0,89.0,0.6054421768707483,0.0,0.0,0.6054421768707483,409.0,"['threads', 'threads-api', 'threads-bot', 'threads-private-api', 'threads-scraper', 'threads-parser']",🧵 Examples of using Threads Private API
R_kgDOI-tqmA,3kh0/bing-rewards,154.0,65.0,0.0,0.0,93.0,0.6038961038961039,0.6038961038961039,554.0,"['bing-rewards', 'python', 'script']","An automated solution using Python and Selenium for earning daily Microsoft Rewards points in all categories including web, mobile, and offers."
R_kgDOH9ELfA,ibagroup-eu/Visual-Flow,472.0,463.0,285.0,0.6038135593220338,0.0,0.0,0.6038135593220338,736.0,[],Visual-Flow main repository
R_kgDOK0z6Tg,bitisanop/CryptoExchange_TradingPlatform_CoinExchange,138.0,88.0,83.0,0.6014492753623188,0.0,0.0,0.6014492753623188,289.0,"['perpetualexchange', 'otc', 'decentralization', 'financialexchange', 'cryptocurrencytrading']",Bitisan|BlockchainExchange|ExchangePlatform|CryptocurrencyTrading|区块链|交易所|永续合约|币币兑换
R_kgDOLAlNLQ,azkadev/products_whatsapp_bot,276.0,332.0,0.0,0.0,166.0,0.6014492753623188,0.6014492753623188,225.0,"['bot', 'userbot', 'whatsapp', 'whatsapp-api', 'whatsapp-automation', 'whatsapp-bot']",
R_kgDOISaQIg,azkadev/autopost_telegram_bot_dart,283.0,333.0,0.0,0.0,170.0,0.6007067137809188,0.6007067137809188,663.0,"['autopost', 'azkadev', 'bot', 'dart', 'tdlib', 'telegram', 'telegram-client']",AutoPost Telegram bot dari bahasa code dart
R_kgDOLRLJbw,binbjz/url_shortener,155.0,158.0,0.0,0.0,93.0,0.6,0.6,228.0,[],URL Shortener
R_kgDOJCk64g,DevSwanson/smart-contract-honeypot,3034.0,118.0,0.0,0.0,1818.0,0.5992089650626236,0.5992089650626236,582.0,"['honeypot', 'honeypot-bsc', 'honeypot-eth', 'honeypot-pancakeswap', 'honeypot-scam', 'honeypot-smart-contract', 'honeypot-token', 'honeypot-uniswap', 'honeypottoken', 'how-to-create-honeypot-token', 'rugpull', 'create-honeypot-token', 'honeypot-bnb']",Tutorial on how to create honeypot tokens
