repo_id,repo_names,n_stars,n_stars_low_activity,p_stars_low_activity
MDEwOlJlcG9zaXRvcnkxODIwNTkzOTg=,in28minutes/java-tutorial-for-beginners,1249,71,0.05684547638110488
MDEwOlJlcG9zaXRvcnkyODUyMzg1Mzc=,project-serum/spl-token-wallet,886,50,0.056433408577878104
MDEwOlJlcG9zaXRvcnkxMjA3Njg3OTA=,"automagica/automagica,OakwoodAI/Automagica",3033,171,0.05637982195845697
MDEwOlJlcG9zaXRvcnkyODUwMTI4NTc=,ksensehq/eventnative,942,53,0.05626326963906582
MDEwOlJlcG9zaXRvcnkyOTM3OTMxODc=,TermuxHackz/wifi-hacker,963,54,0.056074766355140186
MDEwOlJlcG9zaXRvcnkxNTAyMzA2NTA=,Cyb0r9/SocialBox,1270,71,0.05590551181102362
MDEwOlJlcG9zaXRvcnkxMzA5NDY0NDA=,kwmorris/DnD,1289,72,0.055857253685027156
R_kgDOG5Kung,aptos-labs/aptos-core,6215,346,0.05567176186645213
MDEwOlJlcG9zaXRvcnkzNTM2NzAwNzY=,codigoencasa/bot-whatsapp,1315,73,0.05551330798479087
MDEwOlJlcG9zaXRvcnkxNzUyODMyMjU=,undergroundwires/Azure-in-bullet-points,1261,70,0.05551149881046788
MDEwOlJlcG9zaXRvcnkzOTI4MTA5MTg=,dominant-strategies/go-quai,2209,122,0.0552286102308737
MDEwOlJlcG9zaXRvcnkxNTg5NzUxMjQ=,apache/iotdb,3561,196,0.055040718899185624
MDEwOlJlcG9zaXRvcnkxMzA4OTcwMDU=,WhatsApp/stickers,1476,81,0.054878048780487805
R_kgDOIppL-A,AbdullahAlfaraj/Auto-Photoshop-StableDiffusion-Plugin,6190,339,0.054765751211631665
,mukul500/AnimeXStream,2718,148,0.054451802796173655
R_kgDOHNHZ-w,aiboboxx/clashfree,7406,403,0.054415338914393735
MDEwOlJlcG9zaXRvcnkzOTI4NzI2Njg=,MiRO92/uYou-for-YouTube,2375,129,0.05431578947368421
MDEwOlJlcG9zaXRvcnkyODM2MDMzNzg=,SamPom100/UnusualVolumeDetector,1069,58,0.05425631431244153
,OnlineHacKing/WordlistPasswordGenerator,1053,57,0.05413105413105413
R_kgDOJzGIaQ,zksync/credo,2106,114,0.05413105413105413
MDEwOlJlcG9zaXRvcnkxNzE2NDEyMDY=,LOoLzeC/ASU,998,54,0.05410821643286573
,thelinuxchoice/shellphish,962,52,0.05405405405405406
MDEwOlJlcG9zaXRvcnkyNDI1Nzc0Mw==,offensive-security/kali-nethunter,1221,66,0.05405405405405406
R_kgDOLCZ0yA,keiyoushi/extensions,6948,375,0.05397236614853195
MDEwOlJlcG9zaXRvcnkzMDkwODUzNTM=,LaughingLeader/BG3ModManager,1058,57,0.05387523629489603
R_kgDOH7VSVQ,opa334/TrollStore,16450,885,0.05379939209726444
MDEwOlJlcG9zaXRvcnkyMTI4OTExMA==,vinta/awesome-python,151665,8157,0.05378300860449016
MDEwOlJlcG9zaXRvcnkxODQ2MTE2Nzc=,YunaiV/yudao-cloud,10103,543,0.0537464119568445
MDEwOlJlcG9zaXRvcnk1OTc0ODEzMQ==,NeverSinkDev/NeverSink-Filter,1138,61,0.05360281195079086
MDEwOlJlcG9zaXRvcnk1ODA1OTY5OQ==,Openarl/PathOfBuilding,1012,54,0.0533596837944664
MDEwOlJlcG9zaXRvcnkyMzcyOTIyMzc=,LimerBoy/Impulse,2589,138,0.05330243337195829
MDEwOlJlcG9zaXRvcnkxNjE2MzMyMTQ=,trailheadapps/lwc-recipes,2087,111,0.05318639195016771
MDEwOlJlcG9zaXRvcnkyNzUxMDkzMjE=,LeiWang1999/FPGA,3460,184,0.05317919075144509
MDEwOlJlcG9zaXRvcnkxNDYwNzk4MDk=,hideuvpn/android-google-play-store,2082,110,0.052833813640730067
R_kgDOH5FbWg,KelvinQiu802/project-ideas,1155,61,0.05281385281385281
MDEwOlJlcG9zaXRvcnkyMTMxMTUwNjg=,sty945/bank_interview,5195,274,0.05274302213666988
MDEwOlJlcG9zaXRvcnk0NDgwNDIxNg==,termux/termux-app,29911,1574,0.052622780916719604
R_kgDOKfg5ug,0x48piraj/fadblock,2400,126,0.0525
R_kgDOG9hDvw,filecxx/FileCentipede,7087,372,0.0524904755185551
MDEwOlJlcG9zaXRvcnkyMzgyNjI3NTg=,mongoose-os-apps/shelly-homekit,1740,91,0.052298850574712646
MDEwOlJlcG9zaXRvcnkxNTE4MDIxNTc=,KeithGalli/pandas,976,51,0.05225409836065574
R_kgDOIi-BBg,danielgross/whatsapp-gpt,3006,157,0.052228875582168995
MDEwOlJlcG9zaXRvcnkzODk4MTMzNjA=,niuhuan/pikapika,5728,299,0.05219972067039106
MDEwOlJlcG9zaXRvcnk2OTI5MDU5MQ==,InstaPy/InstaPy,3822,199,0.05206698063840921
MDEwOlJlcG9zaXRvcnkzOTQyNTg2NA==,tModLoader/tModLoader,3784,197,0.052061310782241015
MDEwOlJlcG9zaXRvcnkzODQ1MjA0MTg=,MaaAssistantArknights/MaaAssistantArknights,11615,603,0.05191562634524322
R_kgDOJdEMEw,Starry-Wind/StarRailAssistant,2177,113,0.051906293063849335
MDEwOlJlcG9zaXRvcnkxNzg4MzUxMTc=,CeuiLiSA/Pixiv-Shaft,4297,223,0.05189667209681173
MDEwOlJlcG9zaXRvcnkxNTExMTQyMTI=,Dar9586/NClientV2,1891,98,0.05182443151771549
MDEwOlJlcG9zaXRvcnkxOTMwMjc3NjU=,bigtreetech/BIGTREETECH-SKR-mini-E3,1997,103,0.05157736604907361
MDEwOlJlcG9zaXRvcnk1MjE2NjMyNw==,Franiac/TwitchLeecher,1999,103,0.05152576288144072
,MicrosoftLearning/AZ-900T0x-MicrosoftAzureFundamentals,1417,73,0.051517290049400144
MDEwOlJlcG9zaXRvcnkxNDc1Mzc1OTM=,"XCharts-Team/XCharts,monitor1394/unity-ugui-XCharts",2970,153,0.051515151515151514
R_kgDOGnQfvg,Aidoku/Aidoku,2159,111,0.05141269106067624
MDEwOlJlcG9zaXRvcnkyMDg1MzQ1NjE=,xuhuai66/used-book-pro,1693,87,0.05138806851742469
MDEwOlJlcG9zaXRvcnkxNDgyNjEwMzI=,sabri-zaki/EasY_HaCk,1849,95,0.051379123850730124
,saikou-app/saikou,4461,229,0.05133378166330419
R_kgDOKKeVFg,prabathLK/PRABATH-MD,1096,56,0.051094890510948905
,onion-checks/onion-link-checking,2701,138,0.05109218807848945
MDEwOlJlcG9zaXRvcnkxNzgyNTc3NDk=,samsesh/SocialBox-Termux,3062,155,0.05062050947093403
MDEwOlJlcG9zaXRvcnkyNTQwNTIwOTY=,htr-tech/nexphisher,3438,174,0.0506108202443281
MDEwOlJlcG9zaXRvcnkyMDQxMTMxNTk=,starcwang/easy_javadoc,2633,133,0.050512723129510065
MDEwOlJlcG9zaXRvcnkyNzE4MDA5NzM=,GoogleCloudPlatform/asl-ml-immersion,1526,77,0.05045871559633028
R_kgDOG1Qnzw,sandy1709/catuserbot,1292,65,0.05030959752321981
R_kgDOHNTJ0g,lyfe00011/whatsapp-bot-md,1811,91,0.05024848150193263
MDEwOlJlcG9zaXRvcnkzNDI0ODA1OTY=,SheerSt/pokewilds,2535,127,0.05009861932938856
MDEwOlJlcG9zaXRvcnkxODM1MjYyMjk=,SAP/styleguides,1418,71,0.05007052186177715
,KasRoudra/CamHacker,1159,58,0.05004314063848145
MDEwOlJlcG9zaXRvcnkxNzEzOTY3NDg=,"chubaofs/chubaofs,cubefs/cubefs",4130,206,0.049878934624697335
,zhengyima/DeepNude_NoWatermark_withModel,1765,88,0.04985835694050991
R_kgDOIecprQ,MuiseDestiny/zotero-style,2870,143,0.049825783972125434
R_kgDOK8kQzQ,linsomniac/spotify_to_ytmusic,1065,53,0.04976525821596244
R_kgDOHDh2gQ,yoimiya-kokomi/miao-plugin,1371,68,0.049598832968636035
MDEwOlJlcG9zaXRvcnkzOTA3NjA3NTk=,salman0ansari/whatsapp-api-nodejs,1231,61,0.04955320877335499
MDEwOlJlcG9zaXRvcnkzNzM0NjE4Ng==,termux/termux-packages,11337,561,0.04948399047367028
MDEwOlJlcG9zaXRvcnkxMTYzNzc0NTM=,cod3rcursos/web-moderno,3289,162,0.0492550927333536
MDEwOlJlcG9zaXRvcnkyNzkzNjkyMDE=,atmosgames/SuperSimple2DKit,1749,86,0.049170954831332186
MDEwOlJlcG9zaXRvcnk3ODg4MDEyOA==,ohld/igbot,1527,75,0.04911591355599214
R_kgDOGMLS9A,AveYo/MediaCreationTool.bat,7779,382,0.04910656896773364
MDEwOlJlcG9zaXRvcnkyNTA2ODQyMzY=,kwsch/NHSE,1086,53,0.04880294659300184
MDEwOlJlcG9zaXRvcnkyMTczNzQ2NQ==,sindresorhus/awesome,214075,10445,0.04879131145626533
MDEwOlJlcG9zaXRvcnk1MTczMjYwNg==,jhu-ep-coursera/fullstack-course4,10122,493,0.048705789369689785
MDEwOlJlcG9zaXRvcnkyMzY0OTQ2MDI=,noob-hackers/grabcam,1399,68,0.04860614724803431
MDEwOlJlcG9zaXRvcnkzMTkzNjI0Mjk=,rafaballerini/Formulario,1257,61,0.04852824184566428
MDEwOlJlcG9zaXRvcnkyMTk0NzI5NzE=,th3unkn0n/osi.ig,1283,62,0.048324240062353856
MDEwOlJlcG9zaXRvcnkzOTU1MzM4Njc=,w2016561536/android_virtual_cam,1266,61,0.04818325434439179
MDEwOlJlcG9zaXRvcnkxNjU3ODQ3MDA=,zhanghuanhao/LibrarySystem,1059,51,0.04815864022662889
MDEwOlJlcG9zaXRvcnkzMjc5MTgyMQ==,blynkkk/blynk-library,1745,84,0.048137535816618914
MDEwOlJlcG9zaXRvcnk3MTY1NTI2MQ==,dessalines/essays,1144,55,0.04807692307692308
R_kgDOHAx5hw,DarkFlippers/unleashed-firmware,13668,657,0.0480684811237928
R_kgDOGP67ng,PKUFlyingPig/cs-self-learning,49601,2383,0.048043386222051974
MDEwOlJlcG9zaXRvcnkxNTQxNDQ0NzQ=,yangwohenmai/LSTM,2502,120,0.047961630695443645
R_kgDOJaT1fQ,chatanywhere/GPT_API_free,17921,859,0.04793259304726299
MDEwOlJlcG9zaXRvcnkxOTU5MzMzMjI=,hmaverickadams/Beginner-Network-Pentesting,6107,292,0.047813983952841005
MDEwOlJlcG9zaXRvcnkyNTA1ODUyODI=,ahertel/Amazon-Fresh-Whole-Foods-delivery-slot-finder,1133,54,0.04766107678729038
MDEwOlJlcG9zaXRvcnkxMzc3MjcxNTE=,Y1ran/Free-VPN-for-Coursera,1680,80,0.047619047619047616
MDEwOlJlcG9zaXRvcnk1OTM1MDM2OA==,SplashCodes/JAViewer,1577,75,0.04755865567533291
R_kgDOJpH3-A,nageoffer/12306,2107,100,0.04746084480303749
MDEwOlJlcG9zaXRvcnkxODY4Mzg5,ckolivas/cgminer,1201,57,0.04746044962531224
R_kgDOKDT1Sg,paritytech/polkadot-sdk,1603,76,0.047411104179663134
R_kgDOGbcaVA,dundunnp/auto_xuexiqiangguo,1983,94,0.04740292486132123
MDEwOlJlcG9zaXRvcnkxMzk1NjYzNzI=,Brackeys/2D-Character-Controller,1055,50,0.04739336492890995
R_kgDOItgpvQ,nolanaatama/sd-1click-colab,1055,50,0.04739336492890995
MDEwOlJlcG9zaXRvcnkzMzIzNTc2OTg=,YunaiV/ruoyi-vue-pro,25538,1210,0.04738037434411465
R_kgDOHHzH6A,Skykai521/DingDongHelper,1246,59,0.04735152487961477
MDEwOlJlcG9zaXRvcnkzMjM4MzQ5,derv82/wifite,1354,64,0.047267355982274745
MDEwOlJlcG9zaXRvcnkyMjYzNjgzMzg=,evcc-io/evcc,2497,118,0.04725670804965959
MDEwOlJlcG9zaXRvcnk1NDQzMzI5Nw==,ProductHired/open-product-management,2144,101,0.04710820895522388
R_kgDOHTvqQw,UberGuidoZ/Flipper,12378,583,0.04709969300371627
MDEwOlJlcG9zaXRvcnkxMTk2OTUwNw==,whatwg/html,5864,276,0.0470668485675307
MDEwOlJlcG9zaXRvcnkyNzQ5MTI3MDg=,ZainCheung/netease-cloud-api,1616,76,0.04702970297029703
MDEwOlJlcG9zaXRvcnkyNjc0NzgwMjc=,The-Japan-DataScientist-Society/100knocks-preprocess,2341,110,0.04698846646732166
R_kgDOGRdqow,cnosdb/cnosdb,1618,76,0.04697156983930779
R_kgDOIDr8kQ,bumingbaipod/podcast,1580,74,0.04683544303797468
R_kgDOHGP7Lw,AccumulateMore/CV,4316,202,0.04680259499536608
MDEwOlJlcG9zaXRvcnkyODQ4NzE3NTM=,flybywiresim/a32nx,4303,201,0.04671159656053916
MDEwOlJlcG9zaXRvcnkxNDc2Njc2ODc=,pwn20wndstuff/Undecimus,4582,214,0.046704495853339155
MDEwOlJlcG9zaXRvcnkyMjM2MjA5OQ==,johnpapa/angular-styleguide,1138,53,0.04657293497363796
MDEwOlJlcG9zaXRvcnkxNTY1MjMxMg==,zhukov/webogram,2772,129,0.046536796536796536
MDEwOlJlcG9zaXRvcnkzNTkxMDEwMjg=,ArisGuimera/SimpleAndroidMVVM,1549,72,0.046481601032924466
MDEwOlJlcG9zaXRvcnkyMjY4NjcwOTQ=,may215/awesome-termux-hacking,3120,145,0.046474358974358976
MDEwOlJlcG9zaXRvcnkxNjEwMzE5NjE=,12Knocksinna/Office365itpros,1141,53,0.04645048203330412
MDEwOlJlcG9zaXRvcnkzNTc0OTIzMDQ=,Free-TV/IPTV,4076,189,0.046368989205103045
R_kgDOGSnhSQ,zabbix/community-templates,1230,57,0.046341463414634146
R_kgDOH5D-CA,lenstube-xyz/lenstube,4409,204,0.0462689952370152
MDEwOlJlcG9zaXRvcnkzMzI1ODc0NTc=,Jyers/Marlin,2164,100,0.04621072088724584
MDEwOlJlcG9zaXRvcnkyMTU0MzQxODM=,pluwen/awesome-testflight-link,3141,145,0.046163642152180835
MDEwOlJlcG9zaXRvcnk0MDE5ODQ5MzU=,zukahai/Confess-Crush,1345,62,0.046096654275092935
MDEwOlJlcG9zaXRvcnkyMjM1MzU1MzU=,Ignitetch/AdvPhishing,2777,128,0.046092906013683835
MDEwOlJlcG9zaXRvcnkxNzQ4MTU2Nzc=,CrazyZhang666/GTA5OnlineTools,1259,58,0.046068308181096106
MDEwOlJlcG9zaXRvcnkyODgyNTg4MzI=,flipperdevices/Flipper-Android-App,1173,54,0.04603580562659847
MDEwOlJlcG9zaXRvcnkyMjU2MDQxOTk=,th3unkn0n/TeleGram-Scraper,1521,70,0.04602235371466141
R_kgDOG-K8Rw,windingwind/zotero-pdf-translate,6266,288,0.04596233641876796
MDEwOlJlcG9zaXRvcnkxOTIwODUxNTY=,Joyrocky/DormitoryManager,1373,63,0.045884923525127456
R_kgDOGt98dg,mriscoc/Ender3V2S1,2441,112,0.04588283490372798
MDEwOlJlcG9zaXRvcnkzMjgwNDg1MzY=,MShawon/YouTube-Viewer,1548,71,0.0458656330749354
,loveispapapa/txt_files,1598,73,0.045682102628285357
R_kgDOJfE4eQ,Scighost/Starward,3087,141,0.0456754130223518
MDEwOlJlcG9zaXRvcnkxMzQ3MDc5MTI=,dotnetcore/WTM,3952,180,0.04554655870445344
MDEwOlJlcG9zaXRvcnkzNzQ3NzIyNjA=,besuper/TwitchNoSub,1385,63,0.04548736462093863
MDEwOlJlcG9zaXRvcnkzMDMzNjAwMjA=,fumiama/copymanga,1716,78,0.045454545454545456
MDEwOlJlcG9zaXRvcnkxMjcxMzY2NjM=,microsoft/powerbi-desktop-samples,1149,52,0.04525674499564839
MDEwOlJlcG9zaXRvcnkyMDY0Mjk2NzU=,microsoft/AI,1348,61,0.045252225519287835
MDEwOlJlcG9zaXRvcnkxMzQ0MTc4MzI=,rolling-scopes/rsschool-app,10365,469,0.045248432223830196
MDEwOlJlcG9zaXRvcnkzMjIyMTMzNjI=,ultrasecurity/Storm-Breaker,3030,137,0.04521452145214522
MDEwOlJlcG9zaXRvcnk3MDUyODg5MA==,GnuriaN/Python-Roadmap,1550,70,0.04516129032258064
R_kgDOGs0a8Q,keploy/keploy,3588,162,0.0451505016722408
,rajkumardusad/Tool-X,3505,158,0.04507845934379458
,xHak9x/fbi,1178,53,0.04499151103565365
MDEwOlJlcG9zaXRvcnkzNjU4Mzg1NDA=,mishakorzik/AllHackingTools,2849,128,0.044928044928044926
MDEwOlJlcG9zaXRvcnkyNjc3Njk5ODk=,Hax4us/TermuxBlack,1385,62,0.044765342960288806
MDEwOlJlcG9zaXRvcnkxNTI3NjIzNTQ=,BIMK/PlatEMO,1363,61,0.04475421863536317
R_kgDOIA463A,palera1n/palera1n,4605,206,0.04473398479913138
R_kgDOICuVCA,lidangzzz/How-to-run,5351,239,0.04466454868248925
MDEwOlJlcG9zaXRvcnk0NTM1NzkyMg==,ericyd/gdrive-copy,1256,56,0.044585987261146494
MDEwOlJlcG9zaXRvcnkyOTgzMjM2OTk=,devopshydclub/vprofile-project,2176,97,0.04457720588235294
MDEwOlJlcG9zaXRvcnkxMDI3MDEyNjI=,eritpchy/FingerprintPay,1907,85,0.04457262716308338
MDEwOlJlcG9zaXRvcnkzMDE0MjcwNjU=,ldrolez/free-midi-chords,1552,69,0.04445876288659794
R_kgDOIkLJzA,civitai/sd_civitai_extension,2227,99,0.04445442299057027
MDEwOlJlcG9zaXRvcnkyNjgwNjAzNw==,gaopu/Java,1149,51,0.044386422976501305
R_kgDOKwrDxw,friuns2/BlackFriday-GPTs-Prompts,4260,189,0.044366197183098595
MDEwOlJlcG9zaXRvcnkyNDEyODY4OA==,vaastav/Fantasy-Premier-League,1285,57,0.0443579766536965
MDEwOlJlcG9zaXRvcnkyMDQzODgwOTI=,pig-mesh/pig,5281,234,0.044309789812535506
MDEwOlJlcG9zaXRvcnkzMjIyMjUxNTE=,mdbootstrap/bootstrap-material-design,3011,133,0.044171371637329794
MDEwOlJlcG9zaXRvcnk5ODk3MzA2Mg==,mwittrien/BetterDiscordAddons,2086,92,0.04410354745925216
MDEwOlJlcG9zaXRvcnkzNjU0NTg4NQ==,derv82/wifite2,4861,214,0.04402386340259206
,b3log/wide,1342,59,0.043964232488822655
MDEwOlJlcG9zaXRvcnkyNjAwODc4MDg=,ruicky/jd_sign_bot,5916,260,0.04394861392832995
R_kgDOKxKziA,olegos2/mobox,2253,99,0.043941411451398134
MDEwOlJlcG9zaXRvcnkyODgzNTE1Mzg=,urbanadventurer/Android-PIN-Bruteforce,3830,168,0.04386422976501306
R_kgDOJ8gdwA,SebLague/Chess-Challenge,1941,85,0.04379185986604843
MDEwOlJlcG9zaXRvcnkyMjI3NTExMzE=,Asabeneh/30-Days-Of-Python,35184,1540,0.043769895407003184
R_kgDOIWGhWw,score-spec/spec,8502,372,0.043754410726887794
MDEwOlJlcG9zaXRvcnkzMDc2NzgzNDY=,atsign-foundation/at_client_sdk,1716,75,0.043706293706293704
MDEwOlJlcG9zaXRvcnkzMzcwNTQ0NDM=,"xManager-App/xManager,xManager-v2/xManager-Spotify,Team-xManager/xManager",8743,382,0.04369209653437035
MDEwOlJlcG9zaXRvcnkzNTg4NDEyODQ=,tharsis/ethermint,1786,78,0.043673012318029114
R_kgDOJHyA4Q,svc-develop-team/so-vits-svc,23768,1037,0.04363009087849209
MDEwOlJlcG9zaXRvcnkzMDI1MTI1MjM=,LNReader/lnreader,1513,66,0.043621943159286185
R_kgDOI4RoHw,FuelLabs/sway-farm,1308,57,0.04357798165137615
R_kgDOGrj46g,jpetazzo/ampernetacle,2619,114,0.043528064146620846
R_kgDOIo0ocw,"ClaraCrazy/Flipper-Xtreme,Flipper-XFW/Xtreme-Firmware",9307,405,0.043515633394219405
R_kgDOHHSong,MicroCBer/BetterNCM,6766,294,0.043452556902157845
R_kgDOGWigBw,SPLWare/esProc,4373,190,0.04344843356963183
R_kgDOGMD4qg,personqianduixue/Math_Model,2924,127,0.04343365253077976
R_kgDOKgPHMQ,xxlong0/Wonder3D,4337,188,0.04334793636154023
,getfotiaoqiang/download,3116,135,0.04332477535301669
MDEwOlJlcG9zaXRvcnkxMTQ4Mjg5OTM=,brannondorsey/PassGAN,1224,53,0.04330065359477124
MDEwOlJlcG9zaXRvcnkyNDIzMTQ0ODM=,Jules-WinnfieldX/CyberDropDownloader,1552,67,0.043170103092783504
MDEwOlJlcG9zaXRvcnkyNjkwMDc4NTQ=,running-libo/Tiktok,1464,63,0.0430327868852459
MDEwOlJlcG9zaXRvcnkzMTY3MDUwNjY=,peng-zhihui/PocketLCD,6133,263,0.042882765367683026
MDEwOlJlcG9zaXRvcnkzNDE2OTQxNA==,csev/py4e,2313,99,0.042801556420233464
MDEwOlJlcG9zaXRvcnkzNDM2NTQ3NTI=,Mzying2001/CefFlashBrowser,1449,62,0.04278812974465148
MDEwOlJlcG9zaXRvcnkyMjMxMDE3ODc=,l0o0/translators_CN,3883,166,0.04275045068246201
MDEwOlJlcG9zaXRvcnkxODU1MDgwNTI=,MakiNaruto/Automatic_ticket_purchase,4242,181,0.04266855256954267
MDEwOlJlcG9zaXRvcnk3NzI4NDE4MQ==,zeas2/Kirikiroid2,1994,85,0.04262788365095286
MDEwOlJlcG9zaXRvcnkzMDYwODQxNDA=,hyue418/taobao-11-11,3008,128,0.0425531914893617
MDEwOlJlcG9zaXRvcnkyOTY3MjA2NTk=,Hari-Nagarajan/fairgame,2068,88,0.0425531914893617
R_kgDOLKn84A,RawChat/RawChat,1457,62,0.0425531914893617
MDEwOlJlcG9zaXRvcnkxMzY1NTA0NTQ=,gxcuizy/Python,3481,148,0.042516518241884516
MDEwOlJlcG9zaXRvcnkyOTkyMTYxMDQ=,iCSToCS/CSBook,4283,182,0.04249357926686902
R_kgDOI7Iuag,D3VL/L3MON,1838,78,0.042437431991294884
MDEwOlJlcG9zaXRvcnkzMzM2ODg2ODM=,liyupi/daxigua,1518,64,0.04216073781291173
MDEwOlJlcG9zaXRvcnkzMzg3OTEzNzk=,permitio/opal,3161,133,0.0420752926289149
MDEwOlJlcG9zaXRvcnkzOTA5ODA3MDU=,coderit666/CNote,1451,61,0.04203997243280496
MDEwOlJlcG9zaXRvcnkxMDYxNTQ4Mjg=,kyb3r/modmail,1356,57,0.0420353982300885
R_kgDOHuq16g,taikoxyz/taiko-mono,4499,189,0.042009335407868414
MDEwOlJlcG9zaXRvcnkxNzEwNDczOQ==,jpd002/Play-,1456,61,0.04189560439560439
MDEwOlJlcG9zaXRvcnkzOTc1MDQxNDY=,rutura/The-C-20-Masterclass-Source-Code,1695,71,0.04188790560471976
MDEwOlJlcG9zaXRvcnkyNDkxNTExNTU=,karma9874/AndroRAT,2937,123,0.04187946884576098
MDEwOlJlcG9zaXRvcnk1NTE4Nzkz,Mzzopublic/C,2603,109,0.041874759892431807
MDEwOlJlcG9zaXRvcnkxODA1MDQ1NjE=,Notsfsssf/Pix-EzViewer,2743,114,0.041560335399197956
MDEwOlJlcG9zaXRvcnk0NzA0MjI4Nw==,codebasics/py,6815,283,0.04152604548789435
MDEwOlJlcG9zaXRvcnkzNDg0NzkwNw==,ntop/ntopng,3375,140,0.04148148148148148
MDEwOlJlcG9zaXRvcnkyOTQ0NzQzOA==,ehmatthes/pcc,1789,74,0.04136389044158748
MDEwOlJlcG9zaXRvcnkxMjQxNjg2Mg==,Provenance-Emu/Provenance,2184,90,0.04120879120879121
MDEwOlJlcG9zaXRvcnkxMTk0Mzc3NjE=,UndeadSec/SocialFish,3135,129,0.04114832535885168
R_kgDOIZ82RA,swaggyP36000/TrollStore-IPAs,2971,122,0.041063614944463145
R_kgDOLw8fCA,whoeevee/EeveeSpotify,1218,50,0.041050903119868636
R_kgDOItux8w,leminlimez/Cowabunga,1536,63,0.041015625
MDEwOlJlcG9zaXRvcnkxNTUwMDY4NTk=,Lolliedieb/lolMiner-releases,2683,110,0.04099888184867685
MDEwOlJlcG9zaXRvcnkzNzk0ODczNDY=,Lucksi/Mr.Holmes,1490,61,0.04093959731543624
R_kgDOHzFRPw,hmjz100/Online-disk-direct-link-download-assistant,1784,73,0.04091928251121076
MDEwOlJlcG9zaXRvcnkyMTA1MTQz,jrowberg/i2cdevlib,1639,67,0.04087858450274558
R_kgDOHH2jjw,UxxHans/Rainbow-Cats-Personal-WeChat-MiniProgram,1768,72,0.04072398190045249
MDEwOlJlcG9zaXRvcnkxNDA2ODc0MzA=,dcloudio/uni-app,32995,1342,0.04067282921654796
R_kgDOGLXz-Q,peng-zhihui/Dummy-Robot,9058,368,0.04062706999337602
R_kgDOJRbLhA,elidianaandrade/dio-curso-git-github,5982,243,0.040621865596790374
MDEwOlJlcG9zaXRvcnk5MzYyOTgzNQ==,"TwoWater/Python,walter201230/Python",17242,698,0.04048254262846537
MDEwOlJlcG9zaXRvcnkzNzk2MzUyOTQ=,Shopify/dawn,1804,73,0.040465631929046564
,aaamoon/copilot-gpt4-service,9117,366,0.04014478446857519
R_kgDOMI92_g,unitycatalog/unitycatalog,1769,71,0.04013566986998304
MDEwOlJlcG9zaXRvcnkyNDQ1NTA3OTc=,hanmin0822/MisakaTranslator,4913,197,0.04009769997964584
R_kgDOIIh3hQ,camenduru/stable-diffusion-webui-colab,14833,594,0.04004584372682532
MDEwOlJlcG9zaXRvcnkxNjkyMjU4NTQ=,YoulianBoshi/lantern-vpn,2776,111,0.03998559077809798
MDEwOlJlcG9zaXRvcnkyNDcyNjM5MDQ=,"YTVanced/VancedManager,TeamVanced/VancedManager",9330,373,0.03997856377277599
MDEwOlJlcG9zaXRvcnkxNDU3ODM5NA==,libccy/noname,2027,81,0.03996053280710409
MDEwOlJlcG9zaXRvcnkzMzA2MjI0MDI=,mochat-cloud/mochat,2203,88,0.03994552882433046
R_kgDOHMKsgg,Grasscutters/Grasscutter,16137,644,0.03990828530705831
R_kgDOJS6wLA,academind/flutter-complete-guide-course-resources,1659,66,0.039783001808318265
MDEwOlJlcG9zaXRvcnkxMzczODkyMjk=,jonasschmedtmann/complete-javascript-course,14590,580,0.039753255654557916
R_kgDOHg_rSA,kaieye/2022-Machine-Learning-Specialization,3831,152,0.03967632471939441
,Le-niao/Yunzai-Bot,3337,132,0.039556487863350316
MDEwOlJlcG9zaXRvcnkyMTE3NTY5MDU=,MarlinFirmware/Configurations,2049,81,0.03953147877013177
MDEwOlJlcG9zaXRvcnkxMzYxNzQwMTU=,statsbomb/open-data,2035,80,0.03931203931203931
MDEwOlJlcG9zaXRvcnkxODkxNzQ5MzQ=,matter-labs/zksync,5322,209,0.03927095077038707
MDEwOlJlcG9zaXRvcnkyMjgxMzYxODQ=,noob-hackers/infect,1963,77,0.03922567498726439
MDEwOlJlcG9zaXRvcnk1OTY0MTY4MA==,shuchkin/simplexlsx,1454,57,0.039202200825309494
MDEwOlJlcG9zaXRvcnkyMDc4MTQ0NA==,Radivarig/UvSquares,1608,63,0.03917910447761194
R_kgDOJwPwdg,Danily07/Translumo,2866,112,0.039078855547801813
R_kgDOI0jS4A,farhanashrafdev/90DaysOfCyberSecurity,5249,204,0.03886454562773862
MDEwOlJlcG9zaXRvcnk5MTc2MTMwMw==,engineer-man/youtube,1369,53,0.03871439006574142
R_kgDOJchyWA,Cyfrin/foundry-full-course-f23,2609,101,0.0387121502491376
,pandora-next/deploy,11102,429,0.03864168618266979
MDEwOlJlcG9zaXRvcnkxNjg0NDQ3NA==,clappr/clappr,2614,101,0.0386381025248661
R_kgDOJey-sg,xiangsx/gpt4free-ts,7566,292,0.03859370869680148
MDEwOlJlcG9zaXRvcnkxMzUzNDgyMTU=,TelegramMessenger/MTProxy,2934,113,0.03851397409679618
R_kgDOHhMBKw,SilentNightSound/GI-Model-Importer,2261,87,0.03847854931446263
R_kgDOKuIDxA,run-llama/rags,5745,221,0.03846823324630113
MDEwOlJlcG9zaXRvcnkxMzgzOTMxMzk=,trimstray/the-book-of-secret-knowledge,117091,4484,0.03829500132375674
